seq,robot_id,source_timestamp_ns,adapter_receive_time_ns,adapter_publish_time_ns,adapter_publish_monotonic_ns,source_to_receive_ms,receive_to_publish_ms,publish_period_ms,x,y,z,yaw_rad,v_linear_x,v_linear_y,v_linear_z,v_angular_x,v_angular_y,v_angular_z
127,go2_001,5075030000000,1776851888425176394,1776851888437991545,30000685394065,1776846813395.177,12.815,49.763,0.772347,-1.041664,0.000000,1.722885,-0.027925,-0.026792,0.000000,0.000000,0.000000,0.003627
128,go2_001,5075070000000,1776851888468852524,1776851888488214977,30000735617441,1776846813398.853,19.362,50.223,0.769301,-1.042733,0.000000,1.715576,-0.026191,-0.017311,0.000000,0.000000,0.000000,-0.226643
129,go2_001,5075130000000,1776851888530818094,1776851888538116259,30000785518799,1776846813400.818,7.298,49.901,0.767998,-1.043606,0.000000,1.665164,-0.024086,-0.012283,0.000000,0.000000,0.000000,-0.667696
130,go2_001,5075165000000,1776851888573000672,1776851888588594527,30000835999925,1776846813408.001,15.594,50.478,0.767833,-1.043505,0.000000,1.643927,-0.021773,-0.011221,0.000000,0.000000,0.000000,-0.971120
131,go2_001,5075205000000,1776851888603620957,1776851888638455912,30000885858334,1776846813398.621,34.835,49.861,0.767729,-1.043528,0.000000,1.601614,-0.019656,-0.010265,0.000000,0.000000,0.000000,-0.960279
132,go2_001,5075285000000,1776851888686027734,1776851888688079846,30000935482550,1776846813401.028,2.052,49.624,0.766674,-1.044894,0.000000,1.517860,-0.018680,-0.006140,0.000000,0.000000,0.000000,-1.094689
133,go2_001,5075325000000,1776851888727482886,1776851888738032567,30000985434990,1776846813402.483,10.550,49.953,0.767180,-1.045393,0.000000,1.483979,-0.018063,-0.006966,0.000000,0.000000,0.000000,-0.905494
134,go2_001,5075360000000,1776851888769113997,1776851888788051524,30001035454022,1776846813409.114,18.938,50.019,0.766886,-1.043544,0.000000,1.460539,-0.011994,-0.006201,0.000000,0.000000,0.000000,-0.667887
135,go2_001,5075400000000,1776851888822031982,1776851888837998286,30001085400803,1776846813422.032,15.966,49.947,0.766801,-1.043567,0.000000,1.440466,-0.010658,-0.005635,0.000000,0.000000,0.000000,-0.424843
136,go2_001,5075460000000,1776851888873164731,1776851888888362527,30001135765179,1776846813413.165,15.198,50.364,0.766696,-1.043591,0.000000,1.430020,-0.008855,-0.004867,0.000000,0.000000,0.000000,-0.185200
137,go2_001,5075520000000,1776851888935629542,1776851888938062451,30001185465261,1776846813415.630,2.433,49.700,0.766515,-1.046890,0.000000,1.436944,-0.015074,-0.004136,0.000000,0.000000,0.000000,0.108005
138,go2_001,5075560000000,1776851888977124514,1776851888988479473,30001235882067,1776846813417.125,11.355,50.417,0.766937,-1.048620,0.000000,1.442754,-0.017558,-0.005052,0.000000,0.000000,0.000000,0.108661
139,go2_001,5075600000000,1776851889020140154,1776851889038163475,30001285566162,1776846813420.140,18.023,49.684,0.764845,-1.050746,0.000000,1.434291,-0.021160,-0.000028,0.000000,0.000000,0.000000,-0.262079
140,go2_001,5075675000000,1776851889084012161,1776851889088209140,30001335611696,1776846813409.012,4.197,50.046,0.764749,-1.050573,0.000000,1.375013,-0.017214,0.000113,0.000000,0.000000,0.000000,-0.796268
141,go2_001,5075715000000,1776851889137775055,1776851889138025823,30001385428316,1776846813422.775,0.251,49.817,0.764693,-1.050539,0.000000,1.335477,-0.015479,0.000178,0.000000,0.000000,0.000000,-0.927594
142,go2_001,5075755000000,1776851889179269442,1776851889188036365,30001435439537,1776846813424.270,8.767,50.011,0.765808,-1.052829,0.000000,1.277082,-0.019005,-0.003172,0.000000,0.000000,0.000000,-1.217761
143,go2_001,5075795000000,1776851889221232974,1776851889238477321,30001485879968,1776846813426.233,17.244,50.441,0.762228,-1.053052,0.000000,1.242525,-0.018934,0.005236,0.000000,0.000000,0.000000,-0.823632
144,go2_001,5075870000000,1776851889286354279,1776851889288066841,30001535471497,1776846813416.354,1.713,49.590,0.757352,-1.051104,0.000000,1.218308,-0.013521,0.016004,0.000000,0.000000,0.000000,-0.372794
145,go2_001,5075910000000,1776851889328754173,1776851889338514498,30001585917090,1776846813418.754,9.760,50.448,0.757536,-1.050246,0.000000,1.199886,-0.010228,0.014732,0.000000,0.000000,0.000000,-0.427890
146,go2_001,5075930000000,1776851889351386721,1776851889388224501,30001635627549,1776846813421.387,36.838,49.710,0.757536,-1.050198,0.000000,1.192866,-0.009628,0.014164,0.000000,0.000000,0.000000,-0.391056
147,go2_001,5076005000000,1776851889425474645,1776851889438074209,30001685477384,1776846813420.475,12.600,49.850,0.755303,-1.053063,0.000000,1.173520,-0.016006,0.015416,0.000000,0.000000,0.000000,-0.393472
148,go2_001,5076065000000,1776851889487956906,1776851889488290144,30001735692696,1776846813422.957,0.333,50.216,0.752670,-1.060231,0.000000,1.161732,-0.031680,0.014409,0.000000,0.000000,0.000000,-0.225842
149,go2_001,5076100000000,1776851889529890037,1776851889538029401,30001785432051,1776846813429.890,8.139,49.739,0.746303,-1.065193,0.000000,1.147554,-0.045346,0.023844,0.000000,0.000000,0.000000,-0.381243
150,go2_001,5076140000000,1776851889573122173,1776851889588242331,30001835645029,1776846813433.122,15.120,50.213,0.746227,-1.065012,0.000000,1.121730,-0.041427,0.021998,0.000000,0.000000,0.000000,-0.577100
151,go2_001,5076180000000,1776851889614702023,1776851889638071867,30001885474382,1776846813434.702,23.370,49.830,0.746160,-1.064834,0.000000,1.095843,-0.037792,0.020279,0.000000,0.000000,0.000000,-0.601374
152,go2_001,5076220000000,1776851889657094896,1776851889688002209,30001935404722,1776846813437.095,30.907,49.930,0.746100,-1.064656,0.000000,1.064613,-0.034425,0.018682,0.000000,0.000000,0.000000,-0.733657
153,go2_001,5076275000000,1776851889719583025,1776851889738086498,30001985489630,1776846813444.583,18.503,50.084,0.744599,-1.067507,0.000000,1.001993,-0.038134,0.016837,0.000000,0.000000,0.000000,-0.982658
154,go2_001,5076335000000,1776851889781982487,1776851889788197146,30002035599794,1776846813446.982,6.215,50.111,0.745005,-1.067988,0.000000,0.964664,-0.034322,0.012850,0.000000,0.000000,0.000000,-0.539249
155,go2_001,5076400000000,1776851889834154531,1776851889838103046,30002085505683,1776846813434.155,3.949,49.906,0.744745,-1.067801,0.000000,0.939247,-0.029743,0.011346,0.000000,0.000000,0.000000,-0.461016
156,go2_001,5076435000000,1776851889876849974,1776851889888006475,30002135408994,1776846813441.850,11.157,49.903,0.744815,-1.067552,0.000000,0.919086,-0.026945,0.010393,0.000000,0.000000,0.000000,-0.561356
157,go2_001,5076475000000,1776851889918374618,1776851889938195158,30002185597695,1776846813443.375,19.821,50.189,0.744373,-1.067855,0.000000,0.907027,-0.025809,0.009802,0.000000,0.000000,0.000000,-0.200853
158,go2_001,5076535000000,1776851889980959199,1776851889988136851,30002235539412,1776846813445.959,7.178,49.942,0.739084,-1.070682,0.000000,0.911776,-0.034391,0.014990,0.000000,0.000000,0.000000,0.062862
159,go2_001,5076575000000,1776851890022508260,1776851890037995191,30002285397767,1776846813447.508,15.487,49.858,0.743459,-1.071932,0.000000,0.907975,-0.028341,0.003235,0.000000,0.000000,0.000000,-0.106390
160,go2_001,5076655000000,1776851890085310507,1776851890088115236,30002335517551,1776846813430.310,2.805,50.120,0.746601,-1.074856,0.000000,0.881261,-0.024874,-0.006883,0.000000,0.000000,0.000000,-0.296414
161,go2_001,5076695000000,1776851890126940279,1776851890138067441,30002385469782,1776846813431.940,11.127,49.952,0.746556,-1.074784,0.000000,0.863616,-0.022457,-0.006366,0.000000,0.000000,0.000000,-0.579231
162,go2_001,5076735000000,1776851890178919538,1776851890189548634,30002436951181,1776846813443.920,10.629,51.481,0.746502,-1.074710,0.000000,0.814182,-0.020233,-0.005888,0.000000,0.000000,0.000000,-1.031534
163,go2_001,5076775000000,1776851890220344206,1776851890237984646,30002485387210,1776846813445.344,17.640,48.436,0.745644,-1.076365,0.000000,0.770450,-0.022509,-0.006500,0.000000,0.000000,0.000000,-0.994832
164,go2_001,5076850000000,1776851890283718030,1776851890287997637,30002535400170,1776846813433.718,4.280,50.013,0.745440,-1.075237,0.000000,0.721947,-0.016837,-0.004208,0.000000,0.000000,0.000000,-0.480080
165,go2_001,5076890000000,1776851890325296038,1776851890337992989,30002585395483,1776846813435.296,12.697,49.995,0.746619,-1.076294,0.000000,0.715713,-0.015131,-0.007751,0.000000,0.000000,0.000000,-0.322789
166,go2_001,5076945000000,1776851890386624741,1776851890388074813,30002635477354,1776846813441.625,1.450,50.082,0.746554,-1.076150,0.000000,0.701772,-0.012773,-0.006854,0.000000,0.000000,0.000000,-0.312875
167,go2_001,5076985000000,1776851890427803145,1776851890438169243,30002685571899,1776846813442.803,10.366,50.094,0.746503,-1.076112,0.000000,0.695251,-0.011352,-0.006329,0.000000,0.000000,0.000000,-0.094592
168,go2_001,5077025000000,1776851890470184196,1776851890488080736,30002735483180,1776846813445.184,17.897,49.911,0.745443,-1.078436,0.000000,0.686007,-0.015660,-0.008128,0.000000,0.000000,0.000000,-0.208847
169,go2_001,5077080000000,1776851890533164322,1776851890537945125,30002785347616,1776846813453.164,4.781,49.864,0.742255,-1.077494,0.000000,0.673863,-0.017324,-0.000576,0.000000,0.000000,0.000000,-0.353916
170,go2_001,5077125000000,1776851890576661850,1776851890588032487,30002835434999,1776846813451.662,11.371,50.087,0.743687,-1.077158,0.000000,0.653068,-0.012387,-0.002323,0.000000,0.000000,0.000000,-0.571733
171,go2_001,5077160000000,1776851890618778710,1776851890638226437,30002885628976,1776846813458.779,19.448,50.194,0.743707,-1.077073,0.000000,0.617715,-0.011031,-0.002140,0.000000,0.000000,0.000000,-0.817302
172,go2_001,5077220000000,1776851890671834388,1776851890688215698,30002935620971,1776846813451.834,16.381,49.989,0.743674,-1.077015,0.000000,0.572119,-0.009165,-0.001897,0.000000,0.000000,0.000000,-0.802989
173,go2_001,5077280000000,1776851890737982207,1776851890738255387,30002985658101,1776846813457.982,0.273,50.040,0.743542,-1.074707,0.000000,0.498957,-0.004263,0.002904,0.000000,0.000000,0.000000,-0.912380
174,go2_001,5077320000000,1776851890768925530,1776851890788558706,30003035961465,1776846813448.926,19.633,50.303,0.744123,-1.072169,0.000000,0.473413,0.000986,0.006536,0.000000,0.000000,0.000000,-0.715977
175,go2_001,5077380000000,1776851890832998153,1776851890839553137,30003086955783,1776846813452.998,6.555,50.994,0.746504,-1.066049,0.000000,0.441130,0.013885,0.014111,0.000000,0.000000,0.000000,-0.506335
176,go2_001,5077420000000,1776851890874820699,1776851890887969646,30003135372372,1776846813454.821,13.149,48.417,0.746600,-1.066122,0.000000,0.428227,0.013135,0.012970,0.000000,0.000000,0.000000,-0.338265
177,go2_001,5077480000000,1776851890937768078,1776851890938014052,30003185416482,1776846813457.768,0.246,50.044,0.746348,-1.066521,0.000000,0.417515,0.010980,0.011261,0.000000,0.000000,0.000000,-0.222101
178,go2_001,5077520000000,1776851890978556946,1776851890988019053,30003235421724,1776846813458.557,9.462,50.005,0.743938,-1.065666,0.000000,0.412104,0.006423,0.015066,0.000000,0.000000,0.000000,-0.057960
179,go2_001,5077555000000,1776851891021267781,1776851891038163338,30003285565867,1776846813466.268,16.896,50.144,0.738614,-1.068205,0.000000,0.422900,-0.007560,0.014956,0.000000,0.000000,0.000000,0.233106
180,go2_001,5077635000000,1776851891083354518,1776851891088208849,30003335611703,1776846813448.354,4.854,50.046,0.736237,-1.069535,0.000000,0.413261,-0.011961,0.012566,0.000000,0.000000,0.000000,-0.261786
181,go2_001,5077675000000,1776851891136066075,1776851891138113609,30003385516093,1776846813461.066,2.048,49.905,0.736280,-1.069516,0.000000,0.388389,-0.010693,0.011524,0.000000,0.000000,0.000000,-0.664161
182,go2_001,5077715000000,1776851891177164547,1776851891188366582,30003435769775,1776846813462.165,11.202,50.253,0.736327,-1.069485,0.000000,0.338742,-0.009528,0.010560,0.000000,0.000000,0.000000,-0.863378
183,go2_001,5077755000000,1776851891218882892,1776851891237974774,30003485377276,1776846813463.883,19.092,49.608,0.734096,-1.072140,0.000000,0.284584,-0.015997,0.006045,0.000000,0.000000,0.000000,-1.329677
184,go2_001,5077820000000,1776851891281999210,1776851891287991478,30003535394397,1776846813461.999,5.992,50.017,0.731944,-1.075108,0.000000,0.239216,-0.020819,0.000819,0.000000,0.000000,0.000000,-0.696815
185,go2_001,5077875000000,1776851891323553112,1776851891338268697,30003585671966,1776846813448.553,14.716,50.277,0.729221,-1.068246,0.000000,0.216932,-0.018639,0.017102,0.000000,0.000000,0.000000,-0.355659
186,go2_001,5077915000000,1776851891375252169,1776851891387975981,30003635378708,1776846813460.252,12.724,49.707,0.729325,-1.068163,0.000000,0.208621,-0.016834,0.015677,0.000000,0.000000,0.000000,-0.328198
187,go2_001,5077955000000,1776851891416850385,1776851891438352427,30003685755549,1776846813461.850,21.502,50.376,0.729420,-1.068094,0.000000,0.193935,-0.015173,0.014360,0.000000,0.000000,0.000000,-0.311112
188,go2_001,5078015000000,1776851891480090651,1776851891488048265,30003735451033,1776846813465.091,7.958,49.696,0.726989,-1.066343,0.000000,0.189829,-0.017422,0.017943,0.000000,0.000000,0.000000,0.000341
189,go2_001,5078055000000,1776851891523055349,1776851891537935574,30003785338259,1776846813468.055,14.880,49.887,0.724387,-1.067372,0.000000,0.193561,-0.022434,0.015704,0.000000,0.000000,0.000000,0.042590
190,go2_001,5078130000000,1776851891585159718,1776851891588830232,30003836233402,1776846813455.160,3.671,50.895,0.717443,-1.067111,0.000000,0.176735,-0.034019,0.017769,0.000000,0.000000,0.000000,-0.369770
191,go2_001,5078165000000,1776851891628525837,1776851891638117506,30003885519981,1776846813463.526,9.592,49.287,0.717707,-1.067101,0.000000,0.159494,-0.030977,0.016254,0.000000,0.000000,0.000000,-0.475018
192,go2_001,5078210000000,1776851891670548269,1776851891687969774,30003935372641,1776846813460.548,17.422,49.852,0.717638,-1.066981,0.000000,0.131577,-0.028211,0.014897,0.000000,0.000000,0.000000,-0.605830
193,go2_001,5078265000000,1776851891732974000,1776851891738199448,30003985601981,1776846813467.974,5.225,50.230,0.716991,-1.067651,0.000000,0.060154,-0.026945,0.011400,0.000000,0.000000,0.000000,-1.332851
194,go2_001,5078305000000,1776851891773936875,1776851891788108066,30004035510681,1776846813468.937,14.171,49.909,0.716590,-1.069540,0.000000,0.020669,-0.026406,0.005944,0.000000,0.000000,0.000000,-0.948578
195,go2_001,5078345000000,1776851891816969335,1776851891838107786,30004085510597,1776846813471.969,21.138,50.000,0.712196,-1.072207,0.000000,-0.001657,-0.035340,0.000351,0.000000,0.000000,0.000000,-0.552794
196,go2_001,5078405000000,1776851891869307377,1776851891888052334,30004135455561,1776846813464.307,18.745,49.945,0.712279,-1.071934,0.000000,-0.022983,-0.030698,0.000168,0.000000,0.000000,0.000000,-0.363097
197,go2_001,5078465000000,1776851891933721077,1776851891938083020,30004185488129,1776846813468.721,4.362,50.031,0.712360,-1.071714,0.000000,-0.041429,-0.026578,0.000011,0.000000,0.000000,0.000000,-0.204426
198,go2_001,5078500000000,1776851891976149041,1776851891988492330,30004235895569,1776846813476.149,12.343,50.409,0.710439,-1.070673,0.000000,-0.037898,-0.028884,0.002485,0.000000,0.000000,0.000000,0.042162
199,go2_001,5078540000000,1776851892017798806,1776851892038298863,30004285703506,1776846813477.799,20.500,49.807,0.709907,-1.070527,0.000000,-0.025001,-0.027612,0.002389,0.000000,0.000000,0.000000,0.222662
200,go2_001,5078600000000,1776851892080572465,1776851892087949426,30004335352532,1776846813480.573,7.377,49.651,0.710137,-1.076197,0.000000,-0.046127,-0.023839,-0.011556,0.000000,0.000000,0.000000,-0.370931
201,go2_001,5078660000000,1776851892132522988,1776851892138035909,30004385439119,1776846813472.523,5.513,50.086,0.708173,-1.078424,0.000000,-0.067370,-0.025093,-0.015445,0.000000,0.000000,0.000000,-0.410320
202,go2_001,5078700000000,1776851892175127365,1776851892191004823,30004438407531,1776846813475.127,15.877,52.969,0.708185,-1.078327,0.000000,-0.096524,-0.022718,-0.014284,0.000000,0.000000,0.000000,-0.582566
203,go2_001,5078745000000,1776851892217076939,1776851892238060058,30004485464273,1776846813472.077,20.983,47.055,0.709010,-1.076665,0.000000,-0.142297,-0.018425,-0.009289,0.000000,0.000000,0.000000,-1.194855
204,go2_001,5078800000000,1776851892279583607,1776851892288273465,30004535678763,1776846813479.583,8.690,50.213,0.708877,-1.077822,0.000000,-0.194530,-0.016152,-0.011505,0.000000,0.000000,0.000000,-0.756127
205,go2_001,5078860000000,1776851892335161812,1776851892338046961,30004585449442,1776846813475.162,2.885,49.773,0.702514,-1.082236,0.000000,-0.222967,-0.027437,-0.022057,0.000000,0.000000,0.000000,-0.490215
206,go2_001,5078900000000,1776851892376732340,1776851892388301244,30004635703589,1776846813476.732,11.569,50.254,0.700200,-1.082849,0.000000,-0.244085,-0.029923,-0.022747,0.000000,0.000000,0.000000,-0.419882
207,go2_001,5078935000000,1776851892417810459,1776851892438053764,30004685456316,1776846813482.810,20.243,49.753,0.700348,-1.082585,0.000000,-0.254248,-0.027146,-0.020912,0.000000,0.000000,0.000000,-0.329917
208,go2_001,5078995000000,1776851892480249904,1776851892487927247,30004735329969,1776846813485.250,7.677,49.873,0.699657,-1.082152,0.000000,-0.247609,-0.025111,-0.018273,0.000000,0.000000,0.000000,0.116963
209,go2_001,5079040000000,1776851892522318818,1776851892538116906,30004785519610,1776846813482.319,15.798,50.190,0.699288,-1.081950,0.000000,-0.242653,-0.023331,-0.016669,0.000000,0.000000,0.000000,0.104133
210,go2_001,5079095000000,1776851892563786989,1776851892588048986,30004835451638,1776846813468.787,24.262,49.932,0.699053,-1.079912,0.000000,-0.252341,-0.021853,-0.010485,0.000000,0.000000,0.000000,-0.242904
211,go2_001,5079135000000,1776851892616338038,1776851892638136371,30004885538969,1776846813481.338,21.798,50.087,0.700085,-1.081035,0.000000,-0.278654,-0.016914,-0.011838,0.000000,0.000000,0.000000,-0.624630
212,go2_001,5079195000000,1776851892681837717,1776851892688024001,30004935426545,1776846813486.838,6.186,49.888,0.700109,-1.080930,0.000000,-0.341022,-0.014368,-0.010437,0.000000,0.000000,0.000000,-1.001311
213,go2_001,5079250000000,1776851892723961635,1776851892737984981,30004985387553,1776846813473.962,14.023,49.961,0.699336,-1.081589,0.000000,-0.394484,-0.013533,-0.011409,0.000000,0.000000,0.000000,-0.996646
214,go2_001,5079310000000,1776851892787567904,1776851892787870893,30005035273448,1776846813477.568,0.303,49.886,0.704414,-1.075487,0.000000,-0.438846,-0.003993,0.006577,0.000000,0.000000,0.000000,-0.642850
215,go2_001,5079350000000,1776851892831670849,1776851892838172413,30005085575323,1776846813481.671,6.502,50.302,0.705837,-1.075124,0.000000,-0.463030,-0.000412,0.007989,0.000000,0.000000,0.000000,-0.552932
216,go2_001,5079410000000,1776851892883570868,1776851892888214095,30005135616588,1776846813473.571,4.643,50.042,0.706793,-1.075047,0.000000,-0.491056,0.001986,0.008000,0.000000,0.000000,0.000000,-0.400391
217,go2_001,5079450000000,1776851892928011301,1776851892938143046,30005185545692,1776846813478.011,10.132,49.929,0.706809,-1.075083,0.000000,-0.493468,0.002177,0.007369,0.000000,0.000000,0.000000,-0.247774
218,go2_001,5079485000000,1776851892968605108,1776851892987983456,30005235385989,1776846813483.605,19.378,49.840,0.706294,-1.074758,0.000000,-0.501528,0.000834,0.007169,0.000000,0.000000,0.000000,-0.238285
219,go2_001,5079525000000,1776851893012588576,1776851893037967372,30005285369916,1776846813487.589,25.379,49.984,0.701175,-1.071405,0.000000,-0.514524,-0.013161,0.009117,0.000000,0.000000,0.000000,-0.264566
220,go2_001,5079575000000,1776851893073937476,1776851893088220596,30005335623230,1776846813498.938,14.283,50.253,0.695908,-1.068176,0.000000,-0.520616,-0.025956,0.009984,0.000000,0.000000,0.000000,-0.235367
221,go2_001,5079640000000,1776851893136822735,1776851893137880329,30005385282922,1776846813496.823,1.058,49.660,0.695074,-1.066317,0.000000,-0.554798,-0.025903,0.011419,0.000000,0.000000,0.000000,-0.561940
222,go2_001,5079680000000,1776851893177994340,1776851893188180177,30005435582778,1776846813497.994,10.186,50.300,0.695179,-1.066288,0.000000,-0.584014,-0.023523,0.010510,0.000000,0.000000,0.000000,-0.601033
223,go2_001,5079720000000,1776851893219626275,1776851893237977702,30005485380186,1776846813499.626,18.351,49.798,0.696826,-1.065485,0.000000,-0.601483,-0.018924,0.013092,0.000000,0.000000,0.000000,-0.540560
224,go2_001,5079780000000,1776851893283261144,1776851893288081890,30005535484434,1776846813503.261,4.821,50.104,0.694076,-1.063510,0.000000,-0.668151,-0.024316,0.012113,0.000000,0.000000,0.000000,-0.964025
225,go2_001,5079835000000,1776851893334204269,1776851893337922835,30005585325194,1776846813499.204,3.719,49.841,0.695890,-1.060548,0.000000,-0.701715,-0.021413,0.018889,0.000000,0.000000,0.000000,-0.625234
226,go2_001,5079875000000,1776851893377371719,1776851893388079783,30005635483070,1776846813502.372,10.708,50.157,0.698270,-1.058872,0.000000,-0.722389,-0.017147,0.023461,0.000000,0.000000,0.000000,-0.546811
227,go2_001,5079915000000,1776851893421691962,1776851893438524308,30005685926813,1776846813506.692,16.832,50.445,0.698419,-1.058919,0.000000,-0.744505,-0.015438,0.021559,0.000000,0.000000,0.000000,-0.548328
228,go2_001,5079975000000,1776851893484250776,1776851893487982687,30005735385425,1776846813509.251,3.732,49.458,0.698183,-1.058712,0.000000,-0.765011,-0.014368,0.018895,0.000000,0.000000,0.000000,-0.107524
229,go2_001,5080015000000,1776851893516647263,1776851893538022794,30005785425481,1776846813501.647,21.376,50.040,0.697459,-1.054431,0.000000,-0.762436,-0.020666,0.024254,0.000000,0.000000,0.000000,0.038723
230,go2_001,5080075000000,1776851893580502977,1776851893588379637,30005835782927,1776846813505.503,7.877,50.357,0.695399,-1.055482,0.000000,-0.762214,-0.020293,0.016222,0.000000,0.000000,0.000000,-0.074243
231,go2_001,5080110000000,1776851893621940922,1776851893638006985,30005885409464,1776846813511.941,16.066,49.627,0.690908,-1.058562,0.000000,-0.776143,-0.022243,0.002574,0.000000,0.000000,0.000000,-0.321849
232,go2_001,5080195000000,1776851893685982241,1776851893687989490,30005935391921,1776846813490.982,2.007,49.983,0.690982,-1.058457,0.000000,-0.818833,-0.018169,0.002036,0.000000,0.000000,0.000000,-0.678351
233,go2_001,5080235000000,1776851893727659434,1776851893737989659,30005985392109,1776846813492.659,10.330,50.000,0.692719,-1.057719,0.000000,-0.854855,-0.014607,0.005820,0.000000,0.000000,0.000000,-1.026279
234,go2_001,5080275000000,1776851893781299692,1776851893787997839,30006035400347,1776846813506.300,6.698,50.008,0.693425,-1.057395,0.000000,-0.912987,-0.012557,0.006880,0.000000,0.000000,0.000000,-1.032160
235,go2_001,5080335000000,1776851893823613786,1776851893838074705,30006085477264,1776846813488.614,14.461,50.077,0.690445,-1.056914,0.000000,-0.948537,-0.016473,0.001558,0.000000,0.000000,0.000000,-0.625725
236,go2_001,5080390000000,1776851893886925891,1776851893887936415,30006135338848,1776846813496.926,1.011,49.862,0.686659,-1.055550,0.000000,-0.964999,-0.022498,-0.003222,0.000000,0.000000,0.000000,-0.375477
237,go2_001,5080430000000,1776851893936567117,1776851893938155071,30006185557401,1776846813506.567,1.588,50.219,0.686759,-1.055500,0.000000,-0.975525,-0.020361,-0.003035,0.000000,0.000000,0.000000,-0.347542
238,go2_001,5080470000000,1776851893968396188,1776851893988295445,30006235697960,1776846813498.396,19.899,50.140,0.686849,-1.055460,0.000000,-0.986473,-0.018390,-0.002860,0.000000,0.000000,0.000000,-0.307429
239,go2_001,5080530000000,1776851894030696929,1776851894038222535,30006285624978,1776846813500.697,7.526,49.927,0.684529,-1.054104,0.000000,-0.988363,-0.021690,-0.005210,0.000000,0.000000,0.000000,-0.098905
240,go2_001,5080550000000,1776851894052308368,1776851894088031530,30006335433970,1776846813502.308,35.723,49.809,0.683514,-1.053479,0.000000,-0.992300,-0.023346,-0.006130,0.000000,0.000000,0.000000,-0.176863
241,go2_001,5080625000000,1776851894124705600,1776851894137985125,30006385387758,1776846813499.706,13.280,49.954,0.685439,-1.049174,0.000000,-1.037717,-0.024559,0.003500,0.000000,0.000000,0.000000,-0.712098
242,go2_001,5080665000000,1776851894166602577,1776851894187986718,30006435389061,1776846813501.603,21.384,50.002,0.685537,-1.049174,0.000000,-1.073353,-0.022258,0.003164,0.000000,0.000000,0.000000,-0.919581
243,go2_001,5080730000000,1776851894231267266,1776851894237943067,30006485345612,1776846813501.267,6.676,49.956,0.683928,-1.049172,0.000000,-1.130972,-0.021203,-0.000911,0.000000,0.000000,0.000000,-0.804272
244,go2_001,5080765000000,1776851894272591176,1776851894288089096,30006535491607,1776846813507.591,15.498,50.146,0.682545,-1.046873,0.000000,-1.177051,-0.025753,-0.000973,0.000000,0.000000,0.000000,-1.132769
245,go2_001,5080825000000,1776851894335290276,1776851894337983850,30006585386777,1776846813510.290,2.694,49.895,0.680687,-1.045288,0.000000,-1.222089,-0.027829,-0.003555,0.000000,0.000000,0.000000,-0.798053
246,go2_001,5080885000000,1776851894387036137,1776851894387902403,30006635304832,1776846813502.036,0.866,49.919,0.680306,-1.043513,0.000000,-1.257643,-0.028103,-0.002612,0.000000,0.000000,0.000000,-0.605046
247,go2_001,5080925000000,1776851894429858318,1776851894438060826,30006685463503,1776846813504.858,8.203,50.158,0.680486,-1.043479,0.000000,-1.276342,-0.025487,-0.002453,0.000000,0.000000,0.000000,-0.546721
248,go2_001,5080965000000,1776851894471014174,1776851894489243864,30006736646333,1776846813506.014,18.230,51.183,0.680645,-1.043453,0.000000,-1.289192,-0.023075,-0.002304,0.000000,0.000000,0.000000,-0.310983
249,go2_001,5081020000000,1776851894535298567,1776851894538084029,30006785486545,1776846813515.299,2.785,48.840,0.681905,-1.039105,0.000000,-1.277370,-0.028444,0.004267,0.000000,0.000000,0.000000,0.213365
250,go2_001,5081060000000,1776851894578926028,1776851894588002758,30006835405353,1776846813518.926,9.077,49.919,0.681238,-1.035908,0.000000,-1.270868,-0.033568,0.005046,0.000000,0.000000,0.000000,0.081975
251,go2_001,5081100000000,1776851894611077183,1776851894637998982,30006885402015,1776846813511.077,26.922,49.996,0.680455,-1.032552,0.000000,-1.283049,-0.038705,0.005506,0.000000,0.000000,0.000000,-0.337465
252,go2_001,5081155000000,1776851894683732610,1776851894688179785,30006935582928,1776846813528.733,4.447,50.181,0.680695,-1.032789,0.000000,-1.344773,-0.033591,0.004787,0.000000,0.000000,0.000000,-0.810211
253,go2_001,5081220000000,1776851894736434776,1776851894738294003,30006985696682,1776846813516.435,1.859,50.114,0.680890,-1.032687,0.000000,-1.380073,-0.029121,0.004160,0.000000,0.000000,0.000000,-0.804626
254,go2_001,5081260000000,1776851894777135053,1776851894788249829,30007035652561,1776846813517.135,11.115,49.956,0.679733,-1.030926,0.000000,-1.429960,-0.031327,0.002034,0.000000,0.000000,0.000000,-1.274901
255,go2_001,5081300000000,1776851894819887927,1776851894838286567,30007085689087,1776846813519.888,18.399,50.037,0.677969,-1.029508,0.000000,-1.475184,-0.032968,-0.001700,0.000000,0.000000,0.000000,-0.809190
256,go2_001,5081355000000,1776851894864807454,1776851894887976138,30007135378767,1776846813509.807,23.169,49.690,0.683381,-1.027041,0.000000,-1.499255,-0.031619,0.011525,0.000000,0.000000,0.000000,-0.425551
257,go2_001,5081410000000,1776851894937321351,1776851894937894348,30007185296816,1776846813527.321,0.573,49.918,0.684775,-1.026857,0.000000,-1.514180,-0.027799,0.012914,0.000000,0.000000,0.000000,-0.399710
258,go2_001,5081450000000,1776851894978008553,1776851894987923787,30007235326124,1776846813528.009,9.915,50.029,0.684910,-1.026943,0.000000,-1.526934,-0.025198,0.011841,0.000000,0.000000,0.000000,-0.371583
