seq,robot_id,source_timestamp_ns,adapter_receive_time_ns,adapter_publish_time_ns,adapter_publish_monotonic_ns,source_to_receive_ms,receive_to_publish_ms,publish_period_ms,x,y,z,yaw_rad,v_linear_x,v_linear_y,v_linear_z,v_angular_x,v_angular_y,v_angular_z
381,go2_001,55585000000,1776853844424955332,1776853844434366037,31058105948450,1776853788839.956,9.411,50.110,-0.071947,0.317248,0.000000,-2.643448,0.049314,0.017096,0.000000,0.000000,0.000000,0.452310
382,go2_001,55625000000,1776853844466143899,1776853844484364316,31058155946630,1776853788841.144,18.220,49.998,-0.071650,0.317132,0.000000,-2.624552,0.044038,0.015719,0.000000,0.000000,0.000000,0.477368
383,go2_001,55685000000,1776853844527841307,1776853844534327452,31058205909851,1776853788842.841,6.486,49.963,-0.071265,0.316999,0.000000,-2.589235,0.036925,0.013849,0.000000,0.000000,0.000000,0.532518
384,go2_001,55725000000,1776853844568873151,1776853844584363083,31058255945514,1776853788843.873,15.490,50.036,-0.077074,0.313925,0.000000,-2.573640,0.048251,0.013395,0.000000,0.000000,0.000000,0.369678
385,go2_001,55785000000,1776853844630631596,1776853844634316641,31058305898986,1776853788845.632,3.685,49.954,-0.080786,0.304846,0.000000,-2.567592,0.058525,0.025914,0.000000,0.000000,0.000000,0.054603
386,go2_001,55845000000,1776853844682243026,1776853844684346098,31058355928518,1776853788837.243,2.103,50.029,-0.084057,0.300748,0.000000,-2.560378,0.061225,0.027320,0.000000,0.000000,0.000000,0.274974
387,go2_001,55885000000,1776853844723146594,1776853844734381918,31058405964476,1776853788838.146,11.235,50.036,-0.083761,0.300758,0.000000,-2.540701,0.055033,0.025075,0.000000,0.000000,0.000000,0.452414
388,go2_001,55925000000,1776853844764319789,1776853844784424731,31058456007852,1776853788839.320,20.105,50.043,-0.083487,0.300770,0.000000,-2.512708,0.049344,0.023003,0.000000,0.000000,0.000000,0.661908
389,go2_001,55985000000,1776853844826059705,1776853844834359401,31058505942148,1776853788841.060,8.300,49.935,-0.085154,0.299266,0.000000,-2.449962,0.047724,0.020665,0.000000,0.000000,0.000000,1.003758
390,go2_001,56025000000,1776853844867187273,1776853844884377808,31058555960482,1776853788842.187,17.191,50.018,-0.094643,0.294882,0.000000,-2.414557,0.067337,0.015214,0.000000,0.000000,0.000000,0.859391
391,go2_001,56085000000,1776853844928525217,1776853844934369278,31058605952080,1776853788843.525,5.844,49.991,-0.110332,0.281233,0.000000,-2.373541,0.105902,0.017518,0.000000,0.000000,0.000000,0.503521
392,go2_001,56125000000,1776853844969597630,1776853844984330505,31058655912862,1776853788844.597,14.733,49.961,-0.109666,0.281040,0.000000,-2.363389,0.096118,0.016025,0.000000,0.000000,0.000000,0.248009
393,go2_001,56185000000,1776853845031178339,1776853845034329612,31058705912106,1776853788846.178,3.151,49.999,-0.108847,0.280857,0.000000,-2.346818,0.082881,0.014001,0.000000,0.000000,0.000000,0.354394
394,go2_001,56245000000,1776853845082575298,1776853845084348250,31058755930615,1776853788837.575,1.773,50.019,-0.113065,0.274625,0.000000,-2.326681,0.089056,0.016039,0.000000,0.000000,0.000000,0.400053
395,go2_001,56285000000,1776853845123697318,1776853845134433273,31058806016132,1776853788838.697,10.736,50.085,-0.118739,0.265891,0.000000,-2.319480,0.104663,0.020637,0.000000,0.000000,0.000000,0.200404
396,go2_001,56325000000,1776853845164824316,1776853845184390684,31058855973212,1776853788839.824,19.566,49.957,-0.122751,0.261226,0.000000,-2.314851,0.109792,0.020060,0.000000,0.000000,0.000000,0.195904
397,go2_001,56385000000,1776853845226389453,1776853845234358662,31058905941463,1776853788841.390,7.969,49.968,-0.122769,0.260026,0.000000,-2.293058,0.097906,0.018461,0.000000,0.000000,0.000000,0.417751
398,go2_001,56425000000,1776853845267560475,1776853845284360240,31058955942998,1776853788842.561,16.800,50.002,-0.122322,0.260061,0.000000,-2.257286,0.088691,0.016859,0.000000,0.000000,0.000000,0.712121
399,go2_001,56485000000,1776853845329339799,1776853845334314759,31059005897064,1776853788844.340,4.975,49.955,-0.123223,0.256422,0.000000,-2.190641,0.085078,0.017941,0.000000,0.000000,0.000000,1.103518
400,go2_001,56525000000,1776853845370426295,1776853845384360574,31059055943025,1776853788845.426,13.934,50.046,-0.128207,0.254866,0.000000,-2.151031,0.088469,0.009404,0.000000,0.000000,0.000000,0.979038
401,go2_001,56585000000,1776853845421960480,1776853845434363658,31059105946077,1776853788836.960,12.403,50.003,-0.132944,0.243312,0.000000,-2.115865,0.103509,0.015944,0.000000,0.000000,0.000000,0.595678
402,go2_001,56645000000,1776853845483435346,1776853845484260584,31059155843085,1776853788838.435,0.825,49.897,-0.131959,0.243276,0.000000,-2.097859,0.089249,0.013867,0.000000,0.000000,0.000000,0.280080
403,go2_001,56685000000,1776853845524302576,1776853845534403644,31059205986180,1776853788839.303,10.101,50.143,-0.131420,0.243285,0.000000,-2.081960,0.080684,0.012618,0.000000,0.000000,0.000000,0.414854
404,go2_001,56725000000,1776853845568958135,1776853845584426650,31059256009805,1776853788843.958,15.469,50.023,-0.130956,0.243310,0.000000,-2.074013,0.072806,0.011467,0.000000,0.000000,0.000000,0.153473
405,go2_001,56785000000,1776853845627882189,1776853845634401916,31059305984583,1776853788842.882,6.520,49.975,-0.134153,0.241415,0.000000,-2.071560,0.070886,0.005386,0.000000,0.000000,0.000000,0.043458
406,go2_001,56825000000,1776853845669151450,1776853845684444700,31059356027279,1776853788844.152,15.293,50.043,-0.142296,0.233894,0.000000,-2.065505,0.089403,-0.001881,0.000000,0.000000,0.000000,0.182752
407,go2_001,56885000000,1776853845730650188,1776853845734303332,31059405885718,1776853788845.650,3.653,49.859,-0.142144,0.232902,0.000000,-2.035070,0.079226,-0.001323,0.000000,0.000000,0.000000,0.566786
408,go2_001,56925000000,1776853845772064370,1776853845784353607,31059455936023,1776853788847.064,12.289,50.050,-0.141793,0.232941,0.000000,-2.001998,0.071459,-0.001344,0.000000,0.000000,0.000000,0.779148
409,go2_001,56985000000,1776853845823465475,1776853845834356849,31059505939277,1776853788838.466,10.891,50.003,-0.144463,0.229378,0.000000,-1.944271,0.071704,-0.003989,0.000000,0.000000,0.000000,1.051002
410,go2_001,57025000000,1776853845864603243,1776853845884390661,31059555973158,1776853788839.603,19.787,50.034,-0.148897,0.232495,0.000000,-1.899782,0.063430,-0.017200,0.000000,0.000000,0.000000,1.209559
411,go2_001,57085000000,1776853845926436788,1776853845934383121,31059605965574,1776853788841.437,7.946,49.992,-0.152891,0.214349,0.000000,-1.845603,0.095531,-0.006572,0.000000,0.000000,0.000000,0.851045
412,go2_001,57125000000,1776853845967904802,1776853845984377488,31059655960233,1776853788842.905,16.473,49.994,-0.152215,0.214317,0.000000,-1.826003,0.086449,-0.006147,0.000000,0.000000,0.000000,0.514410
413,go2_001,57185000000,1776853846029322942,1776853846034367053,31059705949575,1776853788844.323,5.044,49.990,-0.151361,0.214306,0.000000,-1.807262,0.074172,-0.005565,0.000000,0.000000,0.000000,0.269195
414,go2_001,57225000000,1776853846070325082,1776853846084368427,31059755950761,1776853788845.325,14.043,50.001,-0.152129,0.210465,0.000000,-1.801017,0.076412,-0.004625,0.000000,0.000000,0.000000,0.129555
415,go2_001,57285000000,1776853846132076582,1776853846134295140,31059805877551,1776853788847.077,2.219,49.927,-0.153172,0.198047,0.000000,-1.807530,0.093749,0.001955,0.000000,0.000000,0.000000,-0.158215
416,go2_001,57345000000,1776853846183828128,1776853846184235603,31059855817911,1776853788838.828,0.407,49.940,-0.156916,0.188146,0.000000,-1.804505,0.105242,-0.000469,0.000000,0.000000,0.000000,0.146726
417,go2_001,57385000000,1776853846224783063,1776853846234359467,31059905942016,1776853788839.783,9.576,50.124,-0.156545,0.188331,0.000000,-1.781613,0.095348,-0.000516,0.000000,0.000000,0.000000,0.564637
418,go2_001,57425000000,1776853846265830845,1776853846284351875,31059955934217,1776853788840.831,18.521,49.992,-0.156174,0.188495,0.000000,-1.743504,0.086244,-0.000557,0.000000,0.000000,0.000000,0.897382
419,go2_001,57485000000,1776853846327231650,1776853846334376267,31060005958771,1776853788842.231,7.145,50.024,-0.157103,0.185754,0.000000,-1.682130,0.081288,-0.002538,0.000000,0.000000,0.000000,1.058771
420,go2_001,57525000000,1776853846368399112,1776853846384357992,31060055940423,1776853788843.399,15.959,49.982,-0.157938,0.177303,0.000000,-1.632075,0.093523,-0.000865,0.000000,0.000000,0.000000,1.187015
421,go2_001,57585000000,1776853846430085961,1776853846434325220,31060105907509,1776853788845.086,4.239,49.967,-0.160463,0.170827,0.000000,-1.579107,0.096480,-0.005725,0.000000,0.000000,0.000000,0.584945
422,go2_001,57625000000,1776853846471082947,1776853846484362750,31060155945116,1776853788846.083,13.280,50.038,-0.159800,0.170976,0.000000,-1.572631,0.087259,-0.005336,0.000000,0.000000,0.000000,0.207931
423,go2_001,57685000000,1776853846532819907,1776853846534269586,31060205851923,1776853788847.820,1.450,49.907,-0.159017,0.171196,0.000000,-1.553410,0.074796,-0.004805,0.000000,0.000000,0.000000,0.393323
424,go2_001,57745000000,1776853846584216639,1776853846584369584,31060255951957,1776853788839.217,0.153,50.100,-0.161337,0.161386,0.000000,-1.541221,0.087143,-0.008641,0.000000,0.000000,0.000000,0.252657
425,go2_001,57785000000,1776853846625430755,1776853846634330235,31060305912682,1776853788840.431,8.899,49.961,-0.157504,0.151411,0.000000,-1.547877,0.101627,0.001848,0.000000,0.000000,0.000000,-0.113603
426,go2_001,57825000000,1776853846666520423,1776853846684371581,31060355954128,1776853788841.520,17.851,50.041,-0.159016,0.149729,0.000000,-1.549434,0.096403,-0.002517,0.000000,0.000000,0.000000,-0.028801
427,go2_001,57885000000,1776853846728155314,1776853846734365868,31060405948194,1776853788843.155,6.211,49.994,-0.158578,0.150081,0.000000,-1.519715,0.082826,-0.002301,0.000000,0.000000,0.000000,0.532667
428,go2_001,57925000000,1776853846769216371,1776853846784371315,31060455953732,1776853788844.216,15.155,50.005,-0.158298,0.150292,0.000000,-1.485412,0.074677,-0.002168,0.000000,0.000000,0.000000,0.721652
429,go2_001,57985000000,1776853846830833122,1776853846834311833,31060505894131,1776853788845.833,3.479,49.941,-0.157416,0.146618,0.000000,-1.419439,0.072998,-0.001109,0.000000,0.000000,0.000000,1.162411
430,go2_001,58025000000,1776853846872150757,1776853846884377001,31060555959656,1776853788847.151,12.226,50.065,-0.159060,0.136973,0.000000,-1.380239,0.088514,-0.006509,0.000000,0.000000,0.000000,0.951970
431,go2_001,58085000000,1776853846924127553,1776853846934399241,31060605981856,1776853788839.127,10.272,50.022,-0.156700,0.126245,0.000000,-1.341045,0.101161,-0.003827,0.000000,0.000000,0.000000,0.613992
432,go2_001,58125000000,1776853846975914893,1776853846985637690,31060657220399,1776853788850.915,9.723,51.238,-0.156124,0.126579,0.000000,-1.321324,0.091527,-0.003562,0.000000,0.000000,0.000000,0.410987
433,go2_001,58160000000,1776853847018666382,1776853847035350329,31060706932629,1776853788858.667,16.684,49.713,-0.155730,0.127285,0.000000,-1.310533,0.082741,-0.003306,0.000000,0.000000,0.000000,0.362881
434,go2_001,58215000000,1776853847080703695,1776853847084435317,31060756017570,1776853788865.704,3.732,49.085,-0.154740,0.124306,0.000000,-1.284622,0.079783,-0.003126,0.000000,0.000000,0.000000,0.377480
435,go2_001,58250000000,1776853847122387150,1776853847134925753,31060806508248,1776853788872.387,12.539,50.490,-0.153011,0.118807,0.000000,-1.283487,0.086701,-0.001752,0.000000,0.000000,0.000000,0.177899
436,go2_001,58315000000,1776853847164029082,1776853847184412746,31060855995331,1776853788849.029,20.384,49.487,-0.145582,0.105003,0.000000,-1.281486,0.108105,0.007624,0.000000,0.000000,0.000000,0.072474
437,go2_001,58355000000,1776853847215454449,1776853847234333885,31060905916294,1776853788860.454,18.879,49.921,-0.144537,0.105030,0.000000,-1.262676,0.099048,0.008522,0.000000,0.000000,0.000000,0.376534
438,go2_001,58415000000,1776853847277414149,1776853847284344757,31060955927683,1776853788862.414,6.931,50.011,-0.144151,0.105499,0.000000,-1.220538,0.085190,0.007462,0.000000,0.000000,0.000000,0.672810
439,go2_001,58455000000,1776853847318713595,1776853847334343260,31061005925676,1776853788863.714,15.630,49.999,-0.143874,0.105811,0.000000,-1.176028,0.076853,0.006821,0.000000,0.000000,0.000000,0.966139
440,go2_001,58520000000,1776853847382153317,1776853847384384568,31061055967114,1776853788862.153,2.231,50.041,-0.141786,0.096796,0.000000,-1.121112,0.086932,0.003113,0.000000,0.000000,0.000000,0.923666
441,go2_001,58575000000,1776853847433036140,1776853847434373126,31061105955574,1776853788858.036,1.337,49.989,-0.132996,0.080558,0.000000,-1.087210,0.117949,0.008756,0.000000,0.000000,0.000000,0.659009
442,go2_001,58615000000,1776853847474707987,1776853847484416600,31061155999201,1776853788859.708,9.709,50.043,-0.132523,0.081108,0.000000,-1.070956,0.106969,0.008007,0.000000,0.000000,0.000000,0.377256
443,go2_001,58655000000,1776853847516096605,1776853847534558798,31061206141564,1776853788861.097,18.462,50.142,-0.132132,0.081601,0.000000,-1.054396,0.096850,0.007315,0.000000,0.000000,0.000000,0.432970
444,go2_001,58710000000,1776853847578240464,1776853847584400755,31061255983247,1776853788868.240,6.160,49.842,-0.130595,0.079208,0.000000,-1.022343,0.091859,0.006020,0.000000,0.000000,0.000000,0.507202
445,go2_001,58750000000,1776853847619821428,1776853847634346162,31061305928621,1776853788869.822,14.525,49.945,-0.127069,0.074779,0.000000,-1.013407,0.096430,0.007709,0.000000,0.000000,0.000000,0.163027
446,go2_001,58835000000,1776853847681684132,1776853847684309733,31061355892108,1776853788846.684,2.626,49.964,-0.117682,0.059188,0.000000,-1.007404,0.119656,0.007457,0.000000,0.000000,0.000000,0.168372
447,go2_001,58875000000,1776853847723577739,1776853847734427112,31061406010140,1776853788848.578,10.849,50.117,-0.117502,0.059668,0.000000,-0.990582,0.108427,0.006795,0.000000,0.000000,0.000000,0.396296
448,go2_001,58910000000,1776853847765890675,1776853847784404021,31061455986639,1776853788855.891,18.513,49.977,-0.117637,0.060500,0.000000,-0.966757,0.098118,0.006181,0.000000,0.000000,0.000000,0.627051
449,go2_001,58950000000,1776853847818798316,1776853847834397794,31061505980348,1776853788868.798,15.599,49.994,-0.117424,0.060906,0.000000,-0.918911,0.088674,0.005623,0.000000,0.000000,0.000000,0.964082
450,go2_001,59035000000,1776853847881166183,1776853847884545261,31061556128132,1776853788846.166,3.379,50.147,-0.110583,0.047259,0.000000,-0.823913,0.106725,-0.001002,0.000000,0.000000,0.000000,0.998214
451,go2_001,59075000000,1776853847922841867,1776853847935158258,31061606740742,1776853788847.842,12.316,50.613,-0.101860,0.040680,0.000000,-0.813440,0.121392,0.006006,0.000000,0.000000,0.000000,0.774826
452,go2_001,59110000000,1776853847964454316,1776853847984443220,31061656026123,1776853788854.454,19.989,49.285,-0.101613,0.039076,0.000000,-0.794119,0.115523,0.002475,0.000000,0.000000,0.000000,0.544004
453,go2_001,59160000000,1776853848029233081,1776853848034629491,31061706211861,1776853788869.233,5.396,50.186,-0.101839,0.040687,0.000000,-0.772819,0.099670,0.002102,0.000000,0.000000,0.000000,0.426255
454,go2_001,59205000000,1776853848072854690,1776853848084371686,31061755954247,1776853788867.854,11.517,49.742,-0.101175,0.040868,0.000000,-0.744857,0.090223,0.001871,0.000000,0.000000,0.000000,0.425630
455,go2_001,59240000000,1776853848114291536,1776853848134449465,31061806032181,1776853788874.292,20.158,50.078,-0.096196,0.036779,0.000000,-0.741507,0.097724,0.003634,0.000000,0.000000,0.000000,0.181705
456,go2_001,59300000000,1776853848176671015,1776853848184699008,31061856281912,1776853788876.671,8.028,50.250,-0.086558,0.030176,0.000000,-0.735932,0.110862,0.008164,0.000000,0.000000,0.000000,0.131164
457,go2_001,59340000000,1776853848228700650,1776853848234410659,31061905994117,1776853788888.701,5.710,49.712,-0.082941,0.025581,0.000000,-0.724594,0.114534,0.005591,0.000000,0.000000,0.000000,0.360489
458,go2_001,59390000000,1776853848281152492,1776853848284512661,31061956095390,1776853788891.152,3.360,50.102,-0.083500,0.026886,0.000000,-0.687416,0.098943,0.004850,0.000000,0.000000,0.000000,0.633657
459,go2_001,59430000000,1776853848302199619,1776853848334440340,31062006023056,1776853788872.200,32.241,49.928,-0.083304,0.027278,0.000000,-0.658069,0.089590,0.004408,0.000000,0.000000,0.000000,0.661301
460,go2_001,59485000000,1776853848369970009,1776853848384411169,31062055993938,1776853788884.970,14.441,49.971,-0.076308,0.020968,0.000000,-0.615318,0.100505,0.003180,0.000000,0.000000,0.000000,0.984266
461,go2_001,59525000000,1776853848424776515,1776853848434848786,31062106431356,1776853788899.777,10.072,50.438,-0.070284,0.013577,0.000000,-0.571190,0.113567,-0.001806,0.000000,0.000000,0.000000,1.063266
462,go2_001,59580000000,1776853848478731046,1776853848484426378,31062156009390,1776853788898.731,5.695,49.578,-0.053238,0.004732,0.000000,-0.522197,0.143215,0.006190,0.000000,0.000000,0.000000,0.750075
463,go2_001,59620000000,1776853848510733722,1776853848534369269,31062205951963,1776853788890.734,23.636,49.943,-0.051187,0.006942,0.000000,-0.500450,0.131411,0.010523,0.000000,0.000000,0.000000,0.435549
464,go2_001,59680000000,1776853848572381911,1776853848585020043,31062256602697,1776853788892.382,12.638,50.651,-0.050889,0.008387,0.000000,-0.480730,0.113102,0.009697,0.000000,0.000000,0.000000,0.354823
465,go2_001,59745000000,1776853848634484189,1776853848634722927,31062306305593,1776853788889.484,0.239,49.703,-0.046369,0.006234,0.000000,-0.467568,0.108917,0.008029,0.000000,0.000000,0.000000,0.212085
466,go2_001,59785000000,1776853848665571623,1776853848684357523,31062355939861,1776853788880.572,18.786,49.635,-0.049781,0.007219,0.000000,-0.459001,0.091569,0.003792,0.000000,0.000000,0.000000,0.210576
467,go2_001,59845000000,1776853848727251838,1776853848734343083,31062405925422,1776853788882.252,7.091,49.986,-0.040531,0.000758,0.000000,-0.447270,0.104566,0.000642,0.000000,0.000000,0.000000,0.224687
468,go2_001,59885000000,1776853848768393111,1776853848784396814,31062455979615,1776853788883.393,16.004,50.054,-0.040542,0.001196,0.000000,-0.424651,0.094422,0.000519,0.000000,0.000000,0.000000,0.550358
469,go2_001,59945000000,1776853848829830957,1776853848834358421,31062505940826,1776853788884.831,4.527,49.962,-0.040558,0.001824,0.000000,-0.375927,0.080706,0.000356,0.000000,0.000000,0.000000,0.761071
470,go2_001,59985000000,1776853848882996370,1776853848884407719,31062555990741,1776853788897.996,1.411,50.049,-0.037049,-0.000500,0.000000,-0.334962,0.082935,-0.001724,0.000000,0.000000,0.000000,1.062724
471,go2_001,60025000000,1776853848928026222,1776853848934688633,31062606271214,1776853788903.026,6.662,50.281,-0.025323,-0.006749,0.000000,-0.278847,0.105782,-0.003659,0.000000,0.000000,0.000000,1.287392
472,go2_001,60065000000,1776853848969197685,1776853848984381787,31062655964287,1776853788904.198,15.184,49.693,-0.015147,-0.007902,0.000000,-0.237159,0.119136,0.002513,0.000000,0.000000,0.000000,1.032592
473,go2_001,60105000000,1776853849010637489,1776853849034363756,31062705946134,1776853788905.637,23.726,49.982,-0.015280,-0.007949,0.000000,-0.207822,0.108338,0.000142,0.000000,0.000000,0.000000,0.689429
474,go2_001,60190000000,1776853849082447610,1776853849084355797,31062755938411,1776853788892.448,1.908,49.992,-0.014645,-0.006681,0.000000,-0.188487,0.088575,-0.000003,0.000000,0.000000,0.000000,0.210761
475,go2_001,60230000000,1776853849123363158,1776853849134411375,31062805994094,1776853788893.363,11.048,50.056,-0.009288,-0.007417,0.000000,-0.189872,0.092819,0.001222,0.000000,0.000000,0.000000,0.004881
476,go2_001,60270000000,1776853849164352331,1776853849184370602,31062855952937,1776853788894.352,20.018,49.959,0.001268,-0.007232,0.000000,-0.198002,0.107734,0.007943,0.000000,0.000000,0.000000,-0.147262
477,go2_001,60330000000,1776853849226157370,1776853849234367256,31062905949653,1776853788896.157,8.210,49.997,0.005799,-0.011117,0.000000,-0.191440,0.105149,-0.000079,0.000000,0.000000,0.000000,0.208699
478,go2_001,60370000000,1776853849277587206,1776853849284334369,31062955916767,1776853788907.587,6.747,49.967,0.005673,-0.010738,0.000000,-0.159907,0.094972,-0.000132,0.000000,0.000000,0.000000,0.611803
479,go2_001,60410000000,1776853849318552800,1776853849334361469,31063005943861,1776853788908.553,15.809,50.027,0.005555,-0.010339,0.000000,-0.119082,0.085599,-0.000180,0.000000,0.000000,0.000000,0.791488
480,go2_001,60470000000,1776853849380165159,1776853849384343526,31063055925770,1776853788910.165,4.178,49.982,0.006999,-0.009809,0.000000,-0.067030,0.076723,0.000375,0.000000,0.000000,0.000000,0.959000
481,go2_001,60530000000,1776853849421354622,1776853849434390418,31063105972961,1776853788891.355,13.036,50.047,0.019770,-0.013235,0.000000,-0.018213,0.096169,-0.003785,0.000000,0.000000,0.000000,1.147597
482,go2_001,60590000000,1776853849482797134,1776853849484291150,31063155873762,1776853788892.797,1.494,49.901,0.030231,-0.012412,0.000000,0.027088,0.106088,0.000015,0.000000,0.000000,0.000000,0.631337
483,go2_001,60630000000,1776853849523717879,1776853849534356005,31063205938430,1776853788893.718,10.638,50.065,0.030011,-0.011765,0.000000,0.043017,0.095800,-0.000037,0.000000,0.000000,0.000000,0.406895
484,go2_001,60670000000,1776853849564919948,1776853849584363705,31063255946067,1776853788894.920,19.444,50.008,0.029799,-0.011208,0.000000,0.061182,0.086335,-0.000084,0.000000,0.000000,0.000000,0.462575
485,go2_001,60710000000,1776853849605897313,1776853849634341455,31063305923794,1776853788895.897,28.444,49.978,0.032769,-0.010910,0.000000,0.078368,0.085199,-0.000055,0.000000,0.000000,0.000000,0.377348
486,go2_001,60770000000,1776853849677430364,1776853849684359580,31063355942065,1776853788907.430,6.929,50.018,0.048084,-0.007017,0.000000,0.067076,0.108188,0.008940,0.000000,0.000000,0.000000,-0.205836
487,go2_001,60810000000,1776853849718394369,1776853849734380528,31063405962864,1776853788908.395,15.986,50.021,0.057702,-0.008363,0.000000,0.068474,0.120946,0.004621,0.000000,0.000000,0.000000,0.138324
488,go2_001,60870000000,1776853849780094213,1776853849784333555,31063455915751,1776853788910.094,4.239,49.953,0.057539,-0.006915,0.000000,0.096022,0.104786,0.006040,0.000000,0.000000,0.000000,0.507182
489,go2_001,60930000000,1776853849821338991,1776853849834358769,31063505941105,1776853788891.339,13.020,50.025,0.057075,-0.006469,0.000000,0.131530,0.089781,0.005247,0.000000,0.000000,0.000000,0.846895
490,go2_001,60990000000,1776853849882748624,1776853849884332475,31063555914835,1776853788892.749,1.584,49.974,0.063938,-0.004095,0.000000,0.200426,0.093751,0.007847,0.000000,0.000000,0.000000,1.164799
491,go2_001,61030000000,1776853849923964965,1776853849934335142,31063605917839,1776853788893.965,10.370,50.003,0.073136,-0.002546,0.000000,0.240686,0.106810,0.007946,0.000000,0.000000,0.000000,0.953600
492,go2_001,61070000000,1776853849965093173,1776853849984343856,31063655926263,1776853788895.093,19.251,50.009,0.085287,0.000878,0.000000,0.271712,0.126250,0.010868,0.000000,0.000000,0.000000,0.782095
493,go2_001,61110000000,1776853850006109241,1776853850034340699,31063705923520,1776853788896.109,28.231,49.997,0.084206,0.004592,0.000000,0.291080,0.113979,0.017033,0.000000,0.000000,0.000000,0.460992
494,go2_001,61170000000,1776853850078047104,1776853850084359008,31063755941445,1776853788908.047,6.312,50.018,0.083424,0.005332,0.000000,0.310093,0.097856,0.014917,0.000000,0.000000,0.000000,0.305160
495,go2_001,61210000000,1776853850118949793,1776853850134355892,31063805938703,1776853788908.950,15.406,49.997,0.082970,0.005721,0.000000,0.324264,0.088180,0.013643,0.000000,0.000000,0.000000,0.216357
496,go2_001,61290000000,1776853850180593663,1776853850184313758,31063855896071,1776853788890.594,3.720,49.958,0.095326,0.011245,0.000000,0.332159,0.102971,0.015974,0.000000,0.000000,0.000000,0.136407
497,go2_001,61330000000,1776853850221637513,1776853850234342950,31063905925335,1776853788891.637,12.705,50.029,0.106218,0.012004,0.000000,0.331059,0.118667,0.009489,0.000000,0.000000,0.000000,0.096615
498,go2_001,61390000000,1776853850283324875,1776853850284263134,31063955845803,1776853788893.325,0.938,49.920,0.105564,0.012329,0.000000,0.358451,0.101979,0.008239,0.000000,0.000000,0.000000,0.512913
499,go2_001,61430000000,1776853850324247549,1776853850334365881,31064005948423,1776853788894.247,10.118,50.103,0.105163,0.012539,0.000000,0.393709,0.091963,0.007488,0.000000,0.000000,0.000000,0.819126
500,go2_001,61470000000,1776853850365527877,1776853850384382070,31064055964577,1776853788895.528,18.854,50.016,0.107827,0.015503,0.000000,0.435085,0.091583,0.010749,0.000000,0.000000,0.000000,0.995413
501,go2_001,61510000000,1776853850416684553,1776853850434374762,31064105957315,1776853788906.685,17.690,49.993,0.105104,0.009920,0.000000,0.487279,0.073009,-0.001433,0.000000,0.000000,0.000000,1.092708
502,go2_001,61570000000,1776853850478310308,1776853850484365306,31064155947644,1776853788908.310,6.055,49.991,0.107931,0.004202,0.000000,0.546973,0.064003,-0.017279,0.000000,0.000000,0.000000,0.752859
503,go2_001,61610000000,1776853850519213479,1776853850534336396,31064205918845,1776853788909.213,15.123,49.971,0.108968,0.005436,0.000000,0.561679,0.060515,-0.015327,0.000000,0.000000,0.000000,0.356239
504,go2_001,61690000000,1776853850580905681,1776853850584320500,31064255902815,1776853788890.906,3.415,49.984,0.108499,0.006089,0.000000,0.601083,0.047793,-0.013088,0.000000,0.000000,0.000000,0.525270
505,go2_001,61730000000,1776853850621924396,1776853850634349419,31064305931842,1776853788891.925,12.425,50.029,0.115735,0.009131,0.000000,0.613599,0.060422,-0.013905,0.000000,0.000000,0.000000,0.577521
506,go2_001,61790000000,1776853850683475408,1776853850684274473,31064355856829,1776853788893.475,0.799,49.925,0.123400,0.016447,0.000000,0.621164,0.074437,-0.007022,0.000000,0.000000,0.000000,0.146592
507,go2_001,61830000000,1776853850724463290,1776853850734371948,31064405954344,1776853788894.463,9.909,50.097,0.125792,0.014937,0.000000,0.630796,0.069964,-0.013184,0.000000,0.000000,0.000000,0.253518
508,go2_001,61870000000,1776853850765742961,1776853850784439755,31064456022189,1776853788895.743,18.697,50.068,0.125500,0.015154,0.000000,0.650620,0.062629,-0.012163,0.000000,0.000000,0.000000,0.476381
509,go2_001,61910000000,1776853850817195498,1776853850834336158,31064505918485,1776853788907.195,17.141,49.896,0.125232,0.015355,0.000000,0.680980,0.055895,-0.011220,0.000000,0.000000,0.000000,0.624193
510,go2_001,61970000000,1776853850878567758,1776853850884412270,31064555994623,1776853788908.568,5.845,50.076,0.126189,0.016873,0.000000,0.739454,0.051037,-0.009281,0.000000,0.000000,0.000000,0.776734
511,go2_001,62010000000,1776853850919603949,1776853850934360794,31064605943124,1776853788909.604,14.757,49.949,0.132813,0.021037,0.000000,0.774667,0.063696,-0.010163,0.000000,0.000000,0.000000,0.832332
512,go2_001,62090000000,1776853850981299734,1776853850984329201,31064655911513,1776853788891.300,3.029,49.968,0.143414,0.032216,0.000000,0.808920,0.084599,-0.004550,0.000000,0.000000,0.000000,0.494207
513,go2_001,62130000000,1776853851022617188,1776853851034322458,31064705904823,1776853788892.617,11.705,49.993,0.142940,0.032439,0.000000,0.823995,0.076143,-0.004199,0.000000,0.000000,0.000000,0.416785
514,go2_001,62190000000,1776853851084179185,1776853851084351456,31064755933751,1776853788894.179,0.172,50.029,0.142320,0.032712,0.000000,0.863815,0.064727,-0.003720,0.000000,0.000000,0.000000,0.684533
515,go2_001,62230000000,1776853851125102945,1776853851134326730,31064805909156,1776853788895.103,9.224,49.975,0.143777,0.035557,0.000000,0.885224,0.065083,-0.001555,0.000000,0.000000,0.000000,0.513627
