seq,robot_id,source_timestamp_ns,adapter_receive_time_ns,adapter_publish_time_ns,adapter_publish_monotonic_ns,source_to_receive_ms,receive_to_publish_ms,publish_period_ms,x,y,z,yaw_rad,v_linear_x,v_linear_y,v_linear_z,v_angular_x,v_angular_y,v_angular_z
21,go2_001,57315000000,1776854080453357027,1776854080455334994,31294126917272,1776854023138.357,1.978,49.786,-0.044626,0.327943,0.000000,-2.534035,0.000001,-0.000001,0.000000,0.000000,0.000000,-0.016031
22,go2_001,57375000000,1776854080495180473,1776854080505439913,31294177022675,1776854023120.180,10.259,50.105,-0.044626,0.327943,0.000000,-2.534299,0.000001,-0.000001,0.000000,0.000000,0.000000,-0.007930
23,go2_001,57415000000,1776854080536151867,1776854080555527325,31294227109950,1776854023121.152,19.375,50.087,-0.044626,0.327943,0.000000,-2.534794,0.000001,-0.000001,0.000000,0.000000,0.000000,-0.008014
24,go2_001,57475000000,1776854080598413293,1776854080606110356,31294277692958,1776854023123.413,7.697,50.583,-0.044626,0.327943,0.000000,-2.535393,0.000001,-0.000001,0.000000,0.000000,0.000000,-0.006324
25,go2_001,57515000000,1776854080650139348,1776854080655596301,31294327179454,1776854023135.139,5.457,49.486,-0.044626,0.327943,0.000000,-2.535174,0.000001,-0.000000,0.000000,0.000000,0.000000,0.007214
26,go2_001,57550000000,1776854080692298071,1776854080705581009,31294377163536,1776854023142.298,13.283,49.985,-0.044626,0.327943,0.000000,-2.534501,0.000001,-0.000000,0.000000,0.000000,0.000000,0.018234
27,go2_001,57610000000,1776854080754517962,1776854080755291660,31294426874026,1776854023144.518,0.774,49.711,-0.044626,0.327943,0.000000,-2.533785,0.000001,-0.000000,0.000000,0.000000,0.000000,0.007600
28,go2_001,57670000000,1776854080794805098,1776854080805608624,31294477191271,1776854023124.805,10.804,50.317,-0.044626,0.327943,0.000000,-2.533546,0.000000,-0.000000,0.000000,0.000000,0.000000,0.006105
29,go2_001,57710000000,1776854080836245829,1776854080855532107,31294527115146,1776854023126.246,19.286,49.923,-0.044626,0.327943,0.000000,-2.534125,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.014958
30,go2_001,57770000000,1776854080898332116,1776854080905457048,31294577039799,1776854023128.332,7.125,49.925,-0.044626,0.327943,0.000000,-2.533597,0.000000,-0.000000,0.000000,0.000000,0.000000,0.017699
31,go2_001,57810000000,1776854080939546063,1776854080955545702,31294627129814,1776854023129.546,16.000,50.089,-0.044626,0.327943,0.000000,-2.533821,0.000000,-0.000000,0.000000,0.000000,0.000000,0.005443
32,go2_001,57850000000,1776854081002653271,1776854081005434582,31294677017336,1776854023152.653,2.781,49.889,-0.044626,0.327943,0.000000,-2.534341,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.010528
33,go2_001,57910000000,1776854081054326735,1776854081055283021,31294726865520,1776854023144.327,0.956,49.848,-0.044626,0.327943,0.000000,-2.534882,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.008366
34,go2_001,57970000000,1776854081098177805,1776854081105380367,31294776962903,1776854023128.178,7.203,50.097,-0.044626,0.327943,0.000000,-2.535132,0.000000,-0.000000,0.000000,0.000000,0.000000,0.003307
35,go2_001,58010000000,1776854081137476944,1776854081155395615,31294826978250,1776854023127.477,17.919,50.015,-0.044626,0.327943,0.000000,-2.534408,0.000000,-0.000000,0.000000,0.000000,0.000000,0.023266
36,go2_001,58065000000,1776854081199310968,1776854081205395733,31294876978482,1776854023134.311,6.085,50.000,-0.044626,0.327943,0.000000,-2.533168,0.000000,-0.000000,0.000000,0.000000,0.000000,0.044647
37,go2_001,58105000000,1776854081240726920,1776854081255433198,31294927016136,1776854023135.727,14.706,50.037,-0.044626,0.327943,0.000000,-2.533388,-0.000000,0.000000,0.000000,0.000000,0.000000,0.009585
38,go2_001,58165000000,1776854081302833721,1776854081305544693,31294977127141,1776854023137.834,2.711,50.111,-0.044626,0.327943,0.000000,-2.534190,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.020421
39,go2_001,58205000000,1776854081344245917,1776854081355404544,31295026987350,1776854023139.246,11.159,49.860,-0.044626,0.327943,0.000000,-2.533876,-0.000000,0.000000,0.000000,0.000000,0.000000,0.007201
40,go2_001,58245000000,1776854081386210359,1776854081405682099,31295077267177,1776854023141.210,19.472,50.278,-0.044626,0.327943,0.000000,-2.534166,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.005462
41,go2_001,58300000000,1776854081447970552,1776854081455348540,31295126930921,1776854023147.970,7.378,49.666,-0.044626,0.327943,0.000000,-2.533965,-0.000000,0.000000,0.000000,0.000000,0.000000,0.006711
42,go2_001,58365000000,1776854081500525230,1776854081505521919,31295177104455,1776854023135.525,4.997,50.173,-0.044626,0.327943,0.000000,-2.533985,-0.000000,0.000000,0.000000,0.000000,0.000000,0.018448
43,go2_001,58400000000,1776854081542488086,1776854081555745852,31295227328409,1776854023142.488,13.258,50.224,-0.044626,0.327943,0.000000,-2.534460,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.003332
44,go2_001,58460000000,1776854081603144760,1776854081606262126,31295277844771,1776854023143.145,3.117,50.516,-0.044626,0.327943,0.000000,-2.534327,-0.000000,0.000000,0.000000,0.000000,0.000000,0.004981
45,go2_001,58505000000,1776854081644891073,1776854081655856704,31295327439598,1776854023139.891,10.966,49.595,-0.044626,0.327943,0.000000,-2.534160,-0.000000,0.000000,0.000000,0.000000,0.000000,0.008608
46,go2_001,58540000000,1776854081687064518,1776854081706561649,31295378144641,1776854023147.065,19.497,50.705,-0.044626,0.327943,0.000000,-2.533710,-0.000000,0.000000,0.000000,0.000000,0.000000,0.020521
47,go2_001,58600000000,1776854081749579684,1776854081755711148,31295427293798,1776854023149.580,6.131,49.149,-0.044626,0.327943,0.000000,-2.533603,-0.000000,0.000000,0.000000,0.000000,0.000000,0.006369
48,go2_001,58660000000,1776854081801097185,1776854081805474973,31295477057829,1776854023141.097,4.378,49.764,-0.044626,0.327943,0.000000,-2.533651,-0.000000,0.000000,0.000000,0.000000,0.000000,0.005883
49,go2_001,58700000000,1776854081842576810,1776854081855861831,31295527444999,1776854023142.577,13.285,50.387,-0.044626,0.327943,0.000000,-2.533640,-0.000000,0.000000,0.000000,0.000000,0.000000,0.006331
50,go2_001,58760000000,1776854081904352142,1776854081905586986,31295577169433,1776854023144.352,1.235,49.725,-0.044626,0.327943,0.000000,-2.533715,-0.000000,0.000000,0.000000,0.000000,0.000000,0.003542
51,go2_001,58800000000,1776854081946786850,1776854081955769969,31295627352558,1776854023146.787,8.983,50.183,-0.044626,0.327943,0.000000,-2.533796,-0.000000,0.000000,0.000000,0.000000,0.000000,0.003890
52,go2_001,58840000000,1776854081988629829,1776854082005638965,31295677221536,1776854023148.630,17.009,49.869,-0.044626,0.327943,0.000000,-2.534058,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.004181
53,go2_001,58900000000,1776854082050759206,1776854082055393002,31295726975577,1776854023150.759,4.634,49.754,-0.044626,0.327943,0.000000,-2.534397,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.001503
54,go2_001,58940000000,1776854082092258651,1776854082105649895,31295777232667,1776854023152.259,13.391,50.257,-0.044626,0.327943,0.000000,-2.534180,-0.000000,0.000000,0.000000,0.000000,0.000000,0.006900
55,go2_001,59015000000,1776854082154529286,1776854082155530330,31295827112956,1776854023139.529,1.001,49.880,-0.044626,0.327943,0.000000,-2.534258,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000956
56,go2_001,59035000000,1776854082174976990,1776854082205432373,31295877015054,1776854023139.977,30.455,49.902,-0.044626,0.327943,0.000000,-2.533955,-0.000000,0.000000,0.000000,0.000000,0.000000,0.013075
57,go2_001,59095000000,1776854082251042107,1776854082257193634,31295928776233,1776854023156.042,6.152,51.761,-0.044626,0.327943,0.000000,-2.533924,-0.000000,0.000000,0.000000,0.000000,0.000000,0.002728
58,go2_001,59150000000,1776854082302499733,1776854082305431952,31295977015034,1776854023152.500,2.932,48.238,-0.044626,0.327943,0.000000,-2.534052,-0.000000,0.000000,0.000000,0.000000,0.000000,0.004652
59,go2_001,59165000000,1776854082323011861,1776854082355405362,31296026987888,1776854023158.012,32.394,49.973,-0.044626,0.327943,0.000000,-2.534285,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.002169
60,go2_001,59250000000,1776854082396360361,1776854082405337196,31296076919537,1776854023146.360,8.977,49.932,-0.044626,0.327943,0.000000,-2.534234,-0.000000,0.000000,0.000000,0.000000,0.000000,0.006717
61,go2_001,59290000000,1776854082437481759,1776854082455439421,31296127022318,1776854023147.482,17.958,50.102,-0.044626,0.327943,0.000000,-2.534363,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000409
62,go2_001,59350000000,1776854082502614811,1776854082505316806,31296176899320,1776854023152.615,2.702,49.877,-0.044626,0.327943,0.000000,-2.533871,-0.000000,0.000000,0.000000,0.000000,0.000000,0.014709
63,go2_001,59385000000,1776854082544248447,1776854082555421491,31296227004783,1776854023159.248,11.173,50.105,-0.044626,0.327943,0.000000,-2.533342,-0.000000,0.000000,0.000000,0.000000,0.000000,0.019739
64,go2_001,59450000000,1776854082596721144,1776854082605373061,31296276955535,1776854023146.721,8.652,49.952,-0.044626,0.327943,0.000000,-2.533339,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.005512
65,go2_001,59490000000,1776854082638251053,1776854082655448121,31296327031090,1776854023148.251,17.197,50.075,-0.044626,0.327943,0.000000,-2.533442,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.013163
66,go2_001,59550000000,1776854082699948169,1776854082705388418,31296376971000,1776854023149.948,5.440,49.940,-0.044626,0.327943,0.000000,-2.533592,-0.000000,0.000000,0.000000,0.000000,0.000000,0.002047
67,go2_001,59590000000,1776854082741611430,1776854082755452863,31296427036737,1776854023151.611,13.841,50.064,-0.044626,0.327943,0.000000,-2.533849,-0.000000,0.000000,0.000000,0.000000,0.000000,0.004514
68,go2_001,59630000000,1776854082782258351,1776854082805409928,31296476993739,1776854023152.258,23.152,49.957,-0.044626,0.327943,0.000000,-2.533934,-0.000000,0.000000,0.000000,0.000000,0.000000,0.001457
69,go2_001,59685000000,1776854082835445283,1776854082855401384,31296526983972,1776854023150.445,19.956,49.991,-0.044626,0.327943,0.000000,-2.534395,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000148
70,go2_001,59745000000,1776854082897590113,1776854082905493753,31296577076624,1776854023152.590,7.904,50.092,-0.044626,0.327943,0.000000,-2.534096,-0.000000,0.000000,0.000000,0.000000,0.000000,0.009782
71,go2_001,59790000000,1776854082940008842,1776854082955506872,31296627089831,1776854023150.009,15.498,50.013,-0.044626,0.327943,0.000000,-2.533555,-0.000000,0.000000,0.000000,0.000000,0.000000,0.015323
72,go2_001,59845000000,1776854083002175135,1776854083005503260,31296677085843,1776854023157.175,3.328,49.996,-0.044626,0.327943,0.000000,-2.533173,-0.000000,0.000000,0.000000,0.000000,0.000000,0.010647
73,go2_001,59885000000,1776854083055226748,1776854083055521258,31296727104035,1776854023170.227,0.295,50.018,-0.044626,0.327943,0.000000,-2.533434,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.002882
74,go2_001,59920000000,1776854083087916062,1776854083105713227,31296777295900,1776854023167.916,17.797,50.192,-0.044626,0.327943,0.000000,-2.533133,-0.000000,0.000000,0.000000,0.000000,0.000000,0.010972
75,go2_001,59955000000,1776854083131210212,1776854083156883787,31296828466284,1776854023176.210,25.674,51.171,-0.044626,0.327943,0.000000,-2.533472,-0.000000,0.000000,0.000000,0.000000,0.000000,0.001096
76,go2_001,60025000000,1776854083204789967,1776854083205255516,31296876837899,1776854023179.790,0.466,48.372,-0.044626,0.327943,0.000000,-2.533948,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.008361
77,go2_001,60065000000,1776854083238666798,1776854083255378233,31296926960648,1776854023173.667,16.711,50.123,-0.044626,0.327943,0.000000,-2.534027,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.002283
78,go2_001,60125000000,1776854083302448254,1776854083305495706,31296977079238,1776854023177.448,3.047,50.117,-0.044626,0.327943,0.000000,-2.533599,-0.000000,0.000000,0.000000,0.000000,0.000000,0.010035
79,go2_001,60165000000,1776854083345326695,1776854083355516061,31297027098574,1776854023180.327,10.189,50.020,-0.044626,0.327943,0.000000,-2.533303,-0.000000,0.000000,0.000000,0.000000,0.000000,0.009234
80,go2_001,60225000000,1776854083401043027,1776854083405552759,31297077136626,1776854023176.043,4.510,50.037,-0.044626,0.327943,0.000000,-2.532751,-0.000000,0.000000,0.000000,0.000000,0.000000,0.016216
81,go2_001,60265000000,1776854083442130507,1776854083455482640,31297127065252,1776854023177.131,13.352,49.930,-0.044626,0.327943,0.000000,-2.532673,-0.000000,0.000000,0.000000,0.000000,0.000000,0.008931
82,go2_001,60305000000,1776854083485182871,1776854083505340725,31297176923061,1776854023180.183,20.158,49.858,-0.044626,0.327943,0.000000,-2.533220,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.004369
83,go2_001,60365000000,1776854083538331277,1776854083555415569,31297226998410,1776854023173.331,17.084,50.075,-0.044626,0.327943,0.000000,-2.533476,-0.000000,0.000000,0.000000,0.000000,0.000000,0.001318
84,go2_001,60425000000,1776854083601079649,1776854083605380607,31297276963217,1776854023176.080,4.301,49.965,-0.044626,0.327943,0.000000,-2.533255,-0.000000,0.000000,0.000000,0.000000,0.000000,0.009705
85,go2_001,60465000000,1776854083642740579,1776854083655468457,31297327050967,1776854023177.740,12.728,50.088,-0.044626,0.327943,0.000000,-2.533346,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000926
86,go2_001,60525000000,1776854083696112749,1776854083705410351,31297376993241,1776854023171.113,9.298,49.942,-0.044625,0.327941,0.000000,-2.533521,0.000000,0.000006,0.000000,0.000000,0.000000,0.012553
87,go2_001,60565000000,1776854083738899621,1776854083755607018,31297427189390,1776854023173.899,16.707,50.197,-0.044580,0.328101,0.000000,-2.533397,-0.000322,-0.000261,0.000000,0.000000,0.000000,0.025799
88,go2_001,60625000000,1776854083801973226,1776854083805364561,31297476947152,1776854023176.973,3.391,49.758,-0.044580,0.328102,0.000000,-2.533347,-0.000284,-0.000230,0.000000,0.000000,0.000000,0.007089
89,go2_001,60660000000,1776854083844319729,1776854083855532441,31297527115430,1776854023184.320,11.213,50.168,-0.044580,0.328101,0.000000,-2.533567,-0.000260,-0.000211,0.000000,0.000000,0.000000,-0.003993
90,go2_001,60700000000,1776854083887910777,1776854083905780461,31297577363093,1776854023187.911,17.870,50.248,-0.044580,0.328102,0.000000,-2.533738,-0.000239,-0.000194,0.000000,0.000000,0.000000,-0.000898
91,go2_001,60750000000,1776854083940412059,1776854083955669007,31297627251737,1776854023190.412,15.257,49.889,-0.044581,0.328100,0.000000,-2.533265,-0.000210,-0.000171,0.000000,0.000000,0.000000,0.016747
92,go2_001,60790000000,1776854083993554535,1776854084006120069,31297677702539,1776854023203.554,12.566,50.451,-0.044581,0.328100,0.000000,-2.532788,-0.000193,-0.000157,0.000000,0.000000,0.000000,0.011613
93,go2_001,60850000000,1776854084037023555,1776854084055961412,31297727544435,1776854023187.024,18.938,49.841,-0.044580,0.328101,0.000000,-2.532983,-0.000170,-0.000138,0.000000,0.000000,0.000000,0.000890
94,go2_001,60885000000,1776854084089681318,1776854084105637007,31297777219707,1776854023204.681,15.956,49.676,-0.044581,0.328100,0.000000,-2.533436,-0.000156,-0.000127,0.000000,0.000000,0.000000,-0.011266
95,go2_001,60940000000,1776854084152701443,1776854084156755280,31297828337857,1776854023212.701,4.054,51.118,-0.044581,0.328100,0.000000,-2.533141,-0.000137,-0.000111,0.000000,0.000000,0.000000,0.001267
96,go2_001,60995000000,1776854084196573103,1776854084205867419,31297877451561,1776854023201.573,9.294,49.112,-0.044581,0.328100,0.000000,-2.533483,-0.000120,-0.000097,0.000000,0.000000,0.000000,-0.005813
97,go2_001,61030000000,1776854084240108865,1776854084256998143,31297928580680,1776854023210.109,16.889,51.131,-0.044581,0.328100,0.000000,-2.533494,-0.000110,-0.000089,0.000000,0.000000,0.000000,-0.004561
98,go2_001,61070000000,1776854084293308462,1776854084305562549,31297977145237,1776854023223.309,12.254,48.564,-0.044581,0.328100,0.000000,-2.533046,-0.000101,-0.000082,0.000000,0.000000,0.000000,0.020467
99,go2_001,61110000000,1776854084334997717,1776854084355989933,31298027572579,1776854023224.998,20.992,50.427,-0.044581,0.328101,0.000000,-2.532749,-0.000092,-0.000075,0.000000,0.000000,0.000000,0.025637
100,go2_001,61180000000,1776854084402092521,1776854084405843093,31298077425634,1776854023222.093,3.751,49.853,-0.044581,0.328100,0.000000,-2.532185,-0.000076,-0.000062,0.000000,0.000000,0.000000,0.020874
101,go2_001,61220000000,1776854084443555406,1776854084455736483,31298127319458,1776854023223.555,12.181,49.893,-0.044581,0.328101,0.000000,-2.532797,-0.000070,-0.000057,0.000000,0.000000,0.000000,0.000971
102,go2_001,61275000000,1776854084498113337,1776854084505444418,31298177027472,1776854023223.113,7.331,49.708,-0.044581,0.328101,0.000000,-2.533373,-0.000060,-0.000049,0.000000,0.000000,0.000000,-0.007672
103,go2_001,61290000000,1776854084518111423,1776854084555412764,31298226995417,1776854023228.111,37.301,49.968,-0.044581,0.328100,0.000000,-2.533243,-0.000058,-0.000047,0.000000,0.000000,0.000000,0.005328
104,go2_001,61345000000,1776854084585039767,1776854084605466059,31298277048701,1776854023240.040,20.426,50.053,-0.044581,0.328100,0.000000,-2.533555,-0.000050,-0.000040,0.000000,0.000000,0.000000,0.000874
105,go2_001,61400000000,1776854084650833145,1776854084655423147,31298327005652,1776854023250.833,4.590,49.957,-0.044581,0.328101,0.000000,-2.532810,-0.000043,-0.000035,0.000000,0.000000,0.000000,0.028330
106,go2_001,61440000000,1776854084683030257,1776854084705646868,31298377229603,1776854023243.030,22.617,50.224,-0.044581,0.328101,0.000000,-2.532960,-0.000039,-0.000031,0.000000,0.000000,0.000000,0.004915
107,go2_001,61490000000,1776854084751159208,1776854084755679473,31298427263083,1776854023261.159,4.520,50.033,-0.044581,0.328101,0.000000,-2.533258,-0.000033,-0.000027,0.000000,0.000000,0.000000,-0.002913
108,go2_001,61530000000,1776854084793198949,1776854084808685209,31298480268026,1776854023263.199,15.486,53.006,-0.044581,0.328101,0.000000,-2.533241,-0.000030,-0.000024,0.000000,0.000000,0.000000,0.004271
109,go2_001,61590000000,1776854084836139296,1776854084855699995,31298527282788,1776854023246.139,19.561,47.015,-0.044580,0.328101,0.000000,-2.533136,-0.000025,-0.000020,0.000000,0.000000,0.000000,0.001512
110,go2_001,61625000000,1776854084883518552,1776854084906623158,31298578205780,1776854023258.519,23.105,50.923,-0.044580,0.328101,0.000000,-2.533092,-0.000022,-0.000018,0.000000,0.000000,0.000000,0.009092
111,go2_001,61685000000,1776854084936917082,1776854084955438159,31298627020806,1776854023251.917,18.521,48.815,-0.044580,0.328101,0.000000,-2.533412,-0.000018,-0.000015,0.000000,0.000000,0.000000,0.020829
112,go2_001,61745000000,1776854085000248375,1776854085005569827,31298677152579,1776854023255.248,5.321,50.132,-0.044580,0.328101,0.000000,-2.533244,-0.000015,-0.000012,0.000000,0.000000,0.000000,0.001566
113,go2_001,61780000000,1776854085043089248,1776854085055749347,31298727331947,1776854023263.089,12.660,50.180,-0.044580,0.328101,0.000000,-2.533289,-0.000013,-0.000011,0.000000,0.000000,0.000000,-0.002599
114,go2_001,61815000000,1776854085088531487,1776854085105452244,31298777034944,1776854023273.531,16.921,49.703,-0.044580,0.328101,0.000000,-2.533443,-0.000011,-0.000009,0.000000,0.000000,0.000000,-0.001348
115,go2_001,61875000000,1776854085154258951,1776854085155756211,31298827338585,1776854023279.259,1.497,50.304,-0.044580,0.328101,0.000000,-2.533049,-0.000009,-0.000007,0.000000,0.000000,0.000000,0.009769
116,go2_001,61935000000,1776854085194879858,1776854085205409454,31298876992137,1776854023259.880,10.530,49.653,-0.044580,0.328101,0.000000,-2.532626,-0.000007,-0.000005,0.000000,0.000000,0.000000,0.005106
117,go2_001,61970000000,1776854085236271259,1776854085256005914,31298927588460,1776854023266.271,19.735,50.596,-0.044580,0.328101,0.000000,-2.532581,-0.000005,-0.000004,0.000000,0.000000,0.000000,0.008049
118,go2_001,62030000000,1776854085298563640,1776854085305729946,31298977312914,1776854023268.564,7.166,49.724,-0.044580,0.328101,0.000000,-2.533904,-0.000004,-0.000003,0.000000,0.000000,0.000000,-0.030918
119,go2_001,62070000000,1776854085351013048,1776854085355351499,31299026934226,1776854023281.013,4.338,49.622,-0.044580,0.328101,0.000000,-2.533821,-0.000003,-0.000002,0.000000,0.000000,0.000000,-0.007833
120,go2_001,62110000000,1776854085392366800,1776854085406195009,31299077777618,1776854023282.367,13.828,50.844,-0.044580,0.328101,0.000000,-2.533016,-0.000002,-0.000001,0.000000,0.000000,0.000000,0.018509
121,go2_001,62170000000,1776854085435300631,1776854085455412115,31299126994878,1776854023265.301,20.111,49.217,-0.044580,0.328101,0.000000,-2.532472,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.007426
122,go2_001,62230000000,1776854085500035688,1776854085505385688,31299176968321,1776854023270.036,5.350,49.974,-0.044580,0.328101,0.000000,-2.533773,0.000001,0.000001,0.000000,0.000000,0.000000,-0.010127
123,go2_001,62270000000,1776854085552502371,1776854085555346526,31299226929090,1776854023282.502,2.844,49.961,-0.044580,0.328101,0.000000,-2.534173,0.000001,0.000001,0.000000,0.000000,0.000000,-0.013137
124,go2_001,62310000000,1776854085593527052,1776854085605398963,31299276981556,1776854023283.527,11.872,50.052,-0.044580,0.328101,0.000000,-2.533249,0.000002,0.000002,0.000000,0.000000,0.000000,0.018813
125,go2_001,62390000000,1776854085655228860,1776854085655416913,31299326999213,1776854023265.229,0.188,50.018,-0.044494,0.328161,0.000000,-2.532633,-0.000274,0.000005,0.000000,0.000000,0.000000,0.016733
126,go2_001,62435000000,1776854085696701902,1776854085705346725,31299376929186,1776854023261.702,8.645,49.930,-0.044492,0.328162,0.000000,-2.532517,-0.000252,0.000005,0.000000,0.000000,0.000000,0.005433
127,go2_001,62470000000,1776854085739142548,1776854085755481394,31299427064102,1776854023269.143,16.339,50.135,-0.044493,0.328161,0.000000,-2.532762,-0.000230,0.000005,0.000000,0.000000,0.000000,-0.002690
128,go2_001,62530000000,1776854085801155880,1776854085805975530,31299477558607,1776854023271.156,4.820,50.494,-0.044493,0.328161,0.000000,-2.533201,-0.000202,0.000005,0.000000,0.000000,0.000000,0.000590
129,go2_001,62570000000,1776854085853537825,1776854085855496720,31299527079739,1776854023283.538,1.959,49.521,-0.044492,0.328162,0.000000,-2.533037,-0.000185,0.000005,0.000000,0.000000,0.000000,0.005845
130,go2_001,62630000000,1776854085894558449,1776854085905442060,31299577024861,1776854023264.558,10.884,49.945,-0.044492,0.328162,0.000000,-2.532771,-0.000162,0.000005,0.000000,0.000000,0.000000,0.012632
131,go2_001,62670000000,1776854085936097544,1776854085958660575,31299630243219,1776854023266.098,22.563,53.219,-0.044492,0.328162,0.000000,-2.533097,-0.000148,0.000005,0.000000,0.000000,0.000000,-0.000072
