seq,robot_id,source_timestamp_ns,adapter_receive_time_ns,adapter_publish_time_ns,adapter_publish_monotonic_ns,source_to_receive_ms,receive_to_publish_ms,publish_period_ms,x,y,z,yaw_rad,v_linear_x,v_linear_y,v_linear_z,v_angular_x,v_angular_y,v_angular_z
11,go2_001,31690000000,1776933961078846629,1776933961098187726,1264910565613,1776933929388.847,19.341,50.108,0.004931,0.071081,0.000000,0.327695,0.114986,0.003906,0.000000,0.000000,0.000000,0.839456
12,go2_001,31770000000,1776933961141999664,1776933961148289201,1264960667149,1776933929372.000,6.290,50.101,0.018725,0.078495,0.000000,0.361210,0.128833,0.010455,0.000000,0.000000,0.000000,0.404988
13,go2_001,31810000000,1776933961183487725,1776933961198143310,1265010521127,1776933929373.488,14.656,49.854,0.018232,0.079015,0.000000,0.375756,0.117052,0.009656,0.000000,0.000000,0.000000,0.373375
14,go2_001,31870000000,1776933961246474730,1776933961248153214,1265060530865,1776933929376.475,1.678,50.010,0.022310,0.081177,0.000000,0.419690,0.112953,0.008875,0.000000,0.000000,0.000000,0.609087
15,go2_001,31910000000,1776933961288051016,1776933961298281106,1265110659331,1776933929378.051,10.230,50.128,0.025597,0.083920,0.000000,0.428131,0.112410,0.010781,0.000000,0.000000,0.000000,0.202836
16,go2_001,31945000000,1776933961329498903,1776933961348139126,1265160517129,1776933929384.499,18.640,49.858,0.033979,0.088633,0.000000,0.427323,0.125815,0.013497,0.000000,0.000000,0.000000,0.007284
17,go2_001,32005000000,1776933961382464525,1776933961398178111,1265210555831,1776933929377.465,15.714,50.039,0.037526,0.093209,0.000000,0.433267,0.120761,0.017897,0.000000,0.000000,0.000000,0.216019
18,go2_001,32070000000,1776933961444551744,1776933961450963536,1265263341422,1776933929374.552,6.412,52.785,0.037349,0.093808,0.000000,0.463672,0.104157,0.015820,0.000000,0.000000,0.000000,0.527194
19,go2_001,32110000000,1776933961485608158,1776933961498082495,1265310460293,1776933929375.608,12.474,47.119,0.036916,0.093982,0.000000,0.500448,0.094132,0.014539,0.000000,0.000000,0.000000,0.860883
20,go2_001,32170000000,1776933961548219468,1776933961548626386,1265361004282,1776933929378.219,0.407,50.544,0.047440,0.097799,0.000000,0.568945,0.107414,0.009608,0.000000,0.000000,0.000000,0.897391
21,go2_001,32190000000,1776933961568720052,1776933961598106356,1265410484964,1776933929378.720,29.386,49.480,0.051353,0.100367,0.000000,0.583293,0.113606,0.010206,0.000000,0.000000,0.000000,0.794862
22,go2_001,32270000000,1776933961641711105,1776933961648287231,1265460664987,1776933929371.711,6.576,50.181,0.062234,0.107584,0.000000,0.617117,0.122819,0.009414,0.000000,0.000000,0.000000,0.426367
23,go2_001,32305000000,1776933961682907858,1776933961698273790,1265510651797,1776933929377.908,15.366,49.987,0.061170,0.107556,0.000000,0.631276,0.111312,0.008621,0.000000,0.000000,0.000000,0.375114
24,go2_001,32365000000,1776933961745052297,1776933961748119894,1265560497738,1776933929380.052,3.068,49.846,0.064120,0.110319,0.000000,0.662892,0.106255,0.007915,0.000000,0.000000,0.000000,0.582907
25,go2_001,32405000000,1776933961788433460,1776933961798380961,1265610758861,1776933929383.434,9.948,50.261,0.062603,0.113792,0.000000,0.679011,0.097789,0.014930,0.000000,0.000000,0.000000,0.410579
26,go2_001,32445000000,1776933961828590103,1776933961848136028,1265660514168,1776933929383.590,19.546,49.755,0.067497,0.119945,0.000000,0.688757,0.106408,0.018711,0.000000,0.000000,0.000000,0.186565
27,go2_001,32505000000,1776933961890681410,1776933961899723664,1265712101286,1776933929385.681,9.042,51.588,0.069237,0.124088,0.000000,0.702737,0.100840,0.020982,0.000000,0.000000,0.000000,0.320762
28,go2_001,32565000000,1776933961944697273,1776933961948177784,1265760555433,1776933929379.697,3.481,48.454,0.068577,0.124174,0.000000,0.724206,0.086450,0.018430,0.000000,0.000000,0.000000,0.428870
29,go2_001,32605000000,1776933961987196627,1776933961998140384,1265810518288,1776933929382.197,10.944,49.963,0.068182,0.124217,0.000000,0.759528,0.077805,0.016890,0.000000,0.000000,0.000000,0.850302
30,go2_001,32645000000,1776933962028943019,1776933962048142105,1265860520477,1776933929383.943,19.199,50.002,0.070291,0.128032,0.000000,0.805329,0.080053,0.018812,0.000000,0.000000,0.000000,1.071969
31,go2_001,32705000000,1776933962090979122,1776933962098179970,1265910558042,1776933929385.979,7.201,50.038,0.080820,0.137044,0.000000,0.866826,0.100955,0.015773,0.000000,0.000000,0.000000,0.819779
32,go2_001,32745000000,1776933962134048859,1776933962148208939,1265960586871,1776933929389.049,14.160,50.029,0.088094,0.149305,0.000000,0.887868,0.123632,0.023504,0.000000,0.000000,0.000000,0.526029
33,go2_001,32800000000,1776933962186096206,1776933962198233705,1266010611506,1776933929386.096,12.137,50.025,0.085170,0.151737,0.000000,0.901653,0.108254,0.027225,0.000000,0.000000,0.000000,0.273590
34,go2_001,32840000000,1776933962228085777,1776933962248105988,1266060483689,1776933929388.086,20.020,49.872,0.084534,0.151809,0.000000,0.916579,0.097919,0.024961,0.000000,0.000000,0.000000,0.408252
35,go2_001,32900000000,1776933962289370318,1776933962298337580,1266110715278,1776933929389.370,8.967,50.232,0.086843,0.154947,0.000000,0.930320,0.094347,0.021625,0.000000,0.000000,0.000000,0.193057
36,go2_001,32940000000,1776933962330863190,1776933962348195243,1266160573006,1776933929390.863,17.332,49.858,0.082047,0.144678,0.000000,0.934086,0.060580,0.010917,0.000000,0.000000,0.000000,0.077173
37,go2_001,33000000000,1776933962393966056,1776933962398049837,1266210428045,1776933929393.966,4.084,49.855,0.090712,0.147574,0.000000,0.950532,0.069148,-0.001908,0.000000,0.000000,0.000000,0.335820
38,go2_001,33040000000,1776933962445653305,1776933962448193724,1266260571380,1776933929405.653,2.540,50.144,0.090422,0.147613,0.000000,0.976215,0.061905,-0.001870,0.000000,0.000000,0.000000,0.594041
39,go2_001,33075000000,1776933962477006846,1776933962498176718,1266310554808,1776933929402.007,21.170,49.983,0.089981,0.147431,0.000000,1.002814,0.055361,-0.001815,0.000000,0.000000,0.000000,0.682161
40,go2_001,33135000000,1776933962540029878,1776933962548234299,1266360612152,1776933929405.030,8.204,50.058,0.089587,0.147550,0.000000,1.070550,0.046412,-0.001760,0.000000,0.000000,0.000000,1.032886
41,go2_001,33195000000,1776933962591729799,1776933962598404658,1266410782495,1776933929396.730,6.675,50.170,0.095267,0.157125,0.000000,1.125784,0.064490,-0.000480,0.000000,0.000000,0.000000,1.053617
42,go2_001,33235000000,1776933962644055099,1776933962648122868,1266460501087,1776933929409.055,4.068,49.718,0.098381,0.156319,0.000000,1.159109,0.060589,-0.008584,0.000000,0.000000,0.000000,0.709425
43,go2_001,33295000000,1776933962695763196,1776933962698173307,1266510551837,1776933929400.763,2.410,50.050,0.098649,0.156981,0.000000,1.181766,0.052938,-0.008730,0.000000,0.000000,0.000000,0.395738
44,go2_001,33335000000,1776933962739069741,1776933962748174363,1266560552237,1776933929404.070,9.105,50.001,0.098327,0.157085,0.000000,1.197557,0.047093,-0.008121,0.000000,0.000000,0.000000,0.416401
45,go2_001,33390000000,1776933962791097210,1776933962798392580,1266610770662,1776933929401.097,7.295,50.218,0.102804,0.164576,0.000000,1.208066,0.060302,-0.009019,0.000000,0.000000,0.000000,0.156005
46,go2_001,33450000000,1776933962842702227,1776933962848175904,1266660553701,1776933929392.702,5.474,49.783,0.102832,0.175949,0.000000,1.190623,0.074714,0.002946,0.000000,0.000000,0.000000,-0.243342
47,go2_001,33470000000,1776933962862939954,1776933962898152411,1266710530246,1776933929392.940,35.212,49.977,0.103525,0.171100,0.000000,1.184837,0.061424,-0.004101,0.000000,0.000000,0.000000,-0.315066
48,go2_001,33550000000,1776933962948288496,1776933962948577474,1266760955322,1776933929398.288,0.289,50.425,0.104983,0.166816,0.000000,1.219980,0.042568,-0.010950,0.000000,0.000000,0.000000,0.657527
49,go2_001,33590000000,1776933962987788534,1776933962998151025,1266810528969,1776933929397.788,10.362,49.574,0.104817,0.166835,0.000000,1.264945,0.037626,-0.010137,0.000000,0.000000,0.000000,0.953583
50,go2_001,33625000000,1776933963039039097,1776933963048388957,1266860767050,1776933929414.039,9.350,50.238,0.104836,0.168268,0.000000,1.308060,0.036907,-0.008596,0.000000,0.000000,0.000000,1.033998
51,go2_001,33685000000,1776933963093358699,1776933963098131971,1266910509884,1776933929408.359,4.773,49.743,0.106761,0.178491,0.000000,1.378577,0.053902,-0.004410,0.000000,0.000000,0.000000,1.171664
52,go2_001,33745000000,1776933963144894619,1776933963148298287,1266960677105,1776933929399.895,3.404,50.166,0.112734,0.184494,0.000000,1.423630,0.062634,-0.013566,0.000000,0.000000,0.000000,0.731287
53,go2_001,33785000000,1776933963186482379,1776933963198093956,1267010471684,1776933929401.482,11.612,49.796,0.112309,0.184561,0.000000,1.439598,0.056144,-0.012524,0.000000,0.000000,0.000000,0.432704
54,go2_001,33825000000,1776933963237813027,1776933963248128153,1267060505972,1776933929412.813,10.315,50.034,0.111943,0.184607,0.000000,1.454629,0.050175,-0.011559,0.000000,0.000000,0.000000,0.398131
55,go2_001,33885000000,1776933963289450865,1776933963298124137,1267110501757,1776933929404.451,8.673,49.996,0.114410,0.192145,0.000000,1.471844,0.060767,-0.012737,0.000000,0.000000,0.000000,0.131183
56,go2_001,33925000000,1776933963330892125,1776933963348196613,1267160574551,1776933929405.892,17.304,50.072,0.113730,0.200749,0.000000,1.459352,0.074056,-0.006453,0.000000,0.000000,0.000000,-0.237285
57,go2_001,33985000000,1776933963392789002,1776933963398183506,1267210561813,1776933929407.789,5.395,49.987,0.114450,0.213801,0.000000,1.460093,0.093361,-0.002537,0.000000,0.000000,0.000000,0.176710
58,go2_001,34025000000,1776933963423615565,1776933963448094388,1267260472056,1776933929398.615,24.479,49.911,0.114147,0.213635,0.000000,1.472969,0.084404,-0.002352,0.000000,0.000000,0.000000,0.358548
59,go2_001,34085000000,1776933963486094378,1776933963498139692,1267310517584,1776933929401.094,12.045,50.045,0.113719,0.213408,0.000000,1.521595,0.072325,-0.002101,0.000000,0.000000,0.000000,0.739384
60,go2_001,34105000000,1776933963506212928,1776933963548873790,1267361251988,1776933929401.213,42.661,50.734,0.113581,0.213337,0.000000,1.531826,0.068608,-0.002022,0.000000,0.000000,0.000000,0.826267
61,go2_001,34155000000,1776933963578762814,1776933963598206247,1267410584615,1776933929423.763,19.443,49.332,0.117454,0.227998,0.000000,1.596327,0.095363,-0.007568,0.000000,0.000000,0.000000,1.242893
62,go2_001,34230000000,1776933963641523597,1776933963648129619,1267460507572,1776933929411.524,6.606,49.923,0.116924,0.249118,0.000000,1.652917,0.127475,-0.003519,0.000000,0.000000,0.000000,0.713800
63,go2_001,34265000000,1776933963683053120,1776933963698145945,1267510524253,1776933929418.053,15.093,50.016,0.111735,0.248186,0.000000,1.706710,0.115163,0.007105,0.000000,0.000000,0.000000,0.386482
64,go2_001,34330000000,1776933963745161026,1776933963748077294,1267560454999,1776933929415.161,2.916,49.931,0.110660,0.248394,0.000000,1.701942,0.099689,0.006284,0.000000,0.000000,0.000000,0.253576
65,go2_001,34370000000,1776933963786460469,1776933963798210408,1267610588397,1776933929416.460,11.750,50.133,0.110197,0.248176,0.000000,1.705244,0.090285,0.005775,0.000000,0.000000,0.000000,0.226513
66,go2_001,34410000000,1776933963838201747,1776933963848355668,1267660733894,1776933929428.202,10.154,50.145,0.109844,0.247974,0.000000,1.701618,0.081602,0.005302,0.000000,0.000000,0.000000,0.009420
67,go2_001,34450000000,1776933963879267239,1776933963898114427,1267710492424,1776933929429.267,18.847,49.759,0.109262,0.256340,0.000000,1.703358,0.093797,0.004655,0.000000,0.000000,0.000000,0.103218
68,go2_001,34530000000,1776933963941786869,1776933963948111988,1267760489440,1776933929411.787,6.325,49.998,0.107738,0.272042,0.000000,1.717912,0.112256,0.003989,0.000000,0.000000,0.000000,0.244470
69,go2_001,34570000000,1776933963993126133,1776933963998566348,1267810944109,1776933929423.126,5.440,50.454,0.107528,0.271775,0.000000,1.733098,0.101736,0.003652,0.000000,0.000000,0.000000,0.471879
70,go2_001,34600000000,1776933964034611146,1776933964048059432,1267860437089,1776933929434.611,13.448,49.493,0.107490,0.270618,0.000000,1.760998,0.092139,0.003334,0.000000,0.000000,0.000000,0.818289
71,go2_001,34650000000,1776933964086125010,1776933964098191867,1267910569875,1776933929436.125,12.067,50.132,0.108445,0.272649,0.000000,1.846173,0.086043,-0.001123,0.000000,0.000000,0.000000,1.272078
72,go2_001,34690000000,1776933964140162191,1776933964148100014,1267960477797,1776933929450.162,7.938,49.908,0.113101,0.272337,0.000000,1.885737,0.075622,-0.012814,0.000000,0.000000,0.000000,0.953694
73,go2_001,34750000000,1776933964193459634,1776933964198282650,1268010660508,1776933929443.459,4.823,50.183,0.111157,0.281936,0.000000,1.929261,0.087772,-0.012523,0.000000,0.000000,0.000000,0.707584
74,go2_001,34810000000,1776933964246048967,1776933964248070245,1268060448971,1776933929436.049,2.021,49.788,0.110483,0.281722,0.000000,1.933802,0.075400,-0.011095,0.000000,0.000000,0.000000,0.266881
75,go2_001,34850000000,1776933964297580629,1776933964298052994,1268110430771,1776933929447.581,0.472,49.983,0.110119,0.281582,0.000000,1.947014,0.067919,-0.010225,0.000000,0.000000,0.000000,0.238820
76,go2_001,34870000000,1776933964318060387,1776933964348118642,1268160496674,1776933929448.060,30.058,50.066,0.109965,0.281515,0.000000,1.948142,0.064396,-0.009813,0.000000,0.000000,0.000000,0.157603
77,go2_001,34945000000,1776933964390223052,1776933964398121713,1268210499768,1776933929445.223,7.899,50.003,0.102606,0.294251,0.000000,1.938158,0.085661,-0.001336,0.000000,0.000000,0.000000,-0.178218
78,go2_001,34985000000,1776933964432881756,1776933964448125310,1268260503808,1776933929447.882,15.244,50.004,0.101304,0.303398,0.000000,1.939759,0.099172,-0.005352,0.000000,0.000000,0.000000,0.120519
79,go2_001,35040000000,1776933964494850291,1776933964498120665,1268310498629,1776933929454.850,3.270,49.995,0.101174,0.302714,0.000000,1.972813,0.085513,-0.004716,0.000000,0.000000,0.000000,0.593350
80,go2_001,35075000000,1776933964536328228,1776933964548384310,1268360762739,1776933929461.328,12.056,50.264,0.101124,0.302200,0.000000,1.994368,0.077318,-0.004329,0.000000,0.000000,0.000000,0.765111
81,go2_001,35110000000,1776933964579535784,1776933964599041209,1268411419319,1776933929469.536,19.505,50.657,0.101035,0.301742,0.000000,2.033848,0.069833,-0.003974,0.000000,0.000000,0.000000,0.974818
82,go2_001,35190000000,1776933964644720828,1776933964648233044,1268460611592,1776933929454.721,3.512,49.192,0.097057,0.316890,0.000000,2.103871,0.092775,-0.009849,0.000000,0.000000,0.000000,1.028117
83,go2_001,35230000000,1776933964685674476,1776933964699120081,1268511498039,1776933929455.674,13.446,50.887,0.089896,0.324688,0.000000,2.134014,0.107936,-0.002076,0.000000,0.000000,0.000000,0.767857
84,go2_001,35270000000,1776933964727379887,1776933964748130106,1268560507842,1776933929457.380,20.750,49.010,0.088099,0.327033,0.000000,2.157820,0.104942,-0.001748,0.000000,0.000000,0.000000,0.483881
85,go2_001,35320000000,1776933964792579547,1776933964798259099,1268610636962,1776933929472.580,5.680,50.129,0.087983,0.325747,0.000000,2.185586,0.090647,-0.001519,0.000000,0.000000,0.000000,0.492637
86,go2_001,35355000000,1776933964836706580,1776933964848585949,1268660964120,1776933929481.707,11.879,50.327,0.087841,0.325154,0.000000,2.200409,0.082133,-0.001382,0.000000,0.000000,0.000000,0.627447
87,go2_001,35390000000,1776933964868118888,1776933964898136188,1268710514005,1776933929478.119,30.017,49.550,0.083965,0.330636,0.000000,2.218822,0.091184,-0.000424,0.000000,0.000000,0.000000,0.488188
88,go2_001,35445000000,1776933964929433730,1776933964948111054,1268760488890,1776933929484.434,18.677,49.975,0.076144,0.338605,0.000000,2.220915,0.105094,0.004598,0.000000,0.000000,0.000000,0.123629
89,go2_001,35495000000,1776933964993713892,1776933964998060315,1268810437899,1776933929498.714,4.346,49.949,0.071647,0.345352,0.000000,2.236116,0.112222,0.003723,0.000000,0.000000,0.000000,0.426152
90,go2_001,35535000000,1776933965038503374,1776933965048423081,1268860801021,1776933929503.503,9.920,50.363,0.071272,0.345170,0.000000,2.259910,0.102194,0.003459,0.000000,0.000000,0.000000,0.495311
91,go2_001,35575000000,1776933965072179201,1776933965098134466,1268910512288,1776933929497.179,25.955,49.711,0.070942,0.344967,0.000000,2.284777,0.092829,0.003210,0.000000,0.000000,0.000000,0.663210
92,go2_001,35645000000,1776933965145277494,1776933965148130994,1268960508856,1776933929500.278,2.853,49.997,0.068100,0.346871,0.000000,2.340945,0.085875,0.003978,0.000000,0.000000,0.000000,0.888242
93,go2_001,35685000000,1776933965187504243,1776933965198515632,1269010893410,1776933929502.504,11.011,50.385,0.063903,0.355979,0.000000,2.375890,0.101301,-0.002766,0.000000,0.000000,0.000000,0.886900
94,go2_001,35720000000,1776933965228579123,1776933965248104622,1269060482442,1776933929508.579,19.525,49.589,0.056618,0.361695,0.000000,2.412266,0.114876,0.001272,0.000000,0.000000,0.000000,0.777469
95,go2_001,35760000000,1776933965271453763,1776933965298415841,1269110794177,1776933929511.454,26.962,50.311,0.051848,0.363193,0.000000,2.432972,0.114458,0.005973,0.000000,0.000000,0.000000,0.538432
96,go2_001,35815000000,1776933965344174061,1776933965348171765,1269160549818,1776933929529.174,3.998,49.756,0.051630,0.362256,0.000000,2.456950,0.099117,0.005295,0.000000,0.000000,0.000000,0.589615
97,go2_001,35855000000,1776933965377411101,1776933965398227768,1269210605719,1776933929522.411,20.817,50.056,0.051257,0.361869,0.000000,2.480930,0.089881,0.004894,0.000000,0.000000,0.000000,0.489352
98,go2_001,35895000000,1776933965429193939,1776933965448164664,1269260542527,1776933929534.194,18.971,49.937,0.045935,0.365890,0.000000,2.493990,0.097271,0.005686,0.000000,0.000000,0.000000,0.310694
99,go2_001,35960000000,1776933965492316843,1776933965498199428,1269310577862,1776933929532.317,5.883,50.035,0.031427,0.373727,0.000000,2.505386,0.120371,0.012920,0.000000,0.000000,0.000000,0.241973
100,go2_001,36005000000,1776933965533399734,1776933965548444943,1269360823179,1776933929528.400,15.045,50.246,0.026598,0.377582,0.000000,2.525438,0.122949,0.011408,0.000000,0.000000,0.000000,0.452134
101,go2_001,36065000000,1776933965585009119,1776933965598544104,1269410921815,1776933929520.009,13.535,50.099,0.024160,0.379163,0.000000,2.555324,0.113846,0.009223,0.000000,0.000000,0.000000,0.603819
102,go2_001,36120000000,1776933965647752848,1776933965648083274,1269460461398,1776933929527.753,0.330,49.539,0.016837,0.386778,0.000000,2.605766,0.125639,0.003034,0.000000,0.000000,0.000000,0.838554
103,go2_001,36160000000,1776933965690035111,1776933965699300096,1269511678406,1776933929530.035,9.265,51.217,0.010417,0.389798,0.000000,2.647236,0.131036,0.004757,0.000000,0.000000,0.000000,0.997405
104,go2_001,36215000000,1776933965741990350,1776933965748256363,1269560634416,1776933929526.990,6.266,48.956,-0.003352,0.398781,0.000000,2.700868,0.154253,0.003596,0.000000,0.000000,0.000000,0.975182
105,go2_001,36255000000,1776933965793576292,1776933965798137618,1269610515614,1776933929538.576,4.561,49.881,-0.009946,0.397169,0.000000,2.722875,0.151604,0.013158,0.000000,0.000000,0.000000,0.571554
106,go2_001,36295000000,1776933965835654642,1776933965848192486,1269660570265,1776933929540.655,12.538,50.055,-0.010243,0.396282,0.000000,2.746921,0.137985,0.012103,0.000000,0.000000,0.000000,0.571456
107,go2_001,36335000000,1776933965887805918,1776933965898290004,1269710669411,1776933929552.806,10.484,50.098,-0.010467,0.395468,0.000000,2.767539,0.125363,0.011122,0.000000,0.000000,0.000000,0.488762
108,go2_001,36415000000,1776933965940797766,1776933965948269813,1269760647486,1776933929525.798,7.472,49.980,-0.020727,0.396670,0.000000,2.771788,0.126876,0.015554,0.000000,0.000000,0.000000,0.092976
109,go2_001,36455000000,1776933965982481395,1776933965998266911,1269810645000,1776933929527.481,15.786,49.997,-0.030306,0.401688,0.000000,2.778699,0.141352,0.012747,0.000000,0.000000,0.000000,0.169980
110,go2_001,36495000000,1776933966035678260,1776933966048216787,1269860595027,1776933929540.678,12.539,49.950,-0.036281,0.404358,0.000000,2.794838,0.144315,0.011115,0.000000,0.000000,0.000000,0.413919
111,go2_001,36555000000,1776933966096581441,1776933966098579525,1269910957542,1776933929541.582,1.998,50.363,-0.039235,0.403862,0.000000,2.834410,0.131186,0.011773,0.000000,0.000000,0.000000,0.694981
112,go2_001,36595000000,1776933966138450050,1776933966148323733,1269960702061,1776933929543.450,9.874,49.744,-0.039173,0.403240,0.000000,2.874710,0.118842,0.010778,0.000000,0.000000,0.000000,0.946234
113,go2_001,36635000000,1776933966179534341,1776933966198418075,1270010795925,1776933929544.534,18.884,50.094,-0.044196,0.402601,0.000000,2.920892,0.118865,0.014376,0.000000,0.000000,0.000000,1.139806
114,go2_001,36710000000,1776933966242189933,1776933966248398658,1270060776680,1776933929532.190,6.209,49.981,-0.046356,0.411376,0.000000,2.990579,0.112105,-0.007262,0.000000,0.000000,0.000000,1.021308
115,go2_001,36750000000,1776933966283617667,1776933966298110989,1270110489270,1776933929533.618,14.493,49.712,-0.059138,0.410622,0.000000,3.025989,0.129623,0.002281,0.000000,0.000000,0.000000,0.796079
116,go2_001,36810000000,1776933966348324510,1776933966348585980,1270160963533,1776933929538.324,0.261,50.475,-0.059051,0.409300,0.000000,3.045823,0.111657,0.001936,0.000000,0.000000,0.000000,0.267488
117,go2_001,36850000000,1776933966389578283,1776933966398462593,1270210840556,1776933929539.578,8.884,49.877,-0.058962,0.408585,0.000000,3.053542,0.100841,0.001728,0.000000,0.000000,0.000000,0.216061
118,go2_001,36885000000,1776933966431113564,1776933966448435126,1270260813085,1776933929546.114,17.322,49.973,-0.058403,0.407974,0.000000,3.053398,0.090994,0.001542,0.000000,0.000000,0.000000,0.020294
119,go2_001,36945000000,1776933966493285458,1776933966498071219,1270310449211,1776933929548.285,4.786,49.636,-0.060031,0.409807,0.000000,3.052122,0.082871,-0.003459,0.000000,0.000000,0.000000,-0.027406
120,go2_001,37005000000,1776933966545052625,1776933966548251965,1270360630190,1776933929540.053,3.199,50.181,-0.071297,0.412411,0.000000,3.059861,0.096983,-0.005294,0.000000,0.000000,0.000000,0.312599
121,go2_001,37040000000,1776933966595896320,1776933966598067016,1270410444777,1776933929555.896,2.171,49.815,-0.077116,0.412211,0.000000,3.087103,0.102623,-0.003103,0.000000,0.000000,0.000000,0.589592
122,go2_001,37080000000,1776933966627011941,1776933966648129381,1270460507486,1776933929547.012,21.117,50.062,-0.077005,0.411810,0.000000,3.124764,0.092643,-0.002900,0.000000,0.000000,0.000000,0.937489
123,go2_001,37140000000,1776933966688735698,1776933966698290413,1270510669537,1776933929548.736,9.555,50.161,-0.085299,0.411493,0.000000,-3.100292,0.098645,-0.001359,0.000000,0.000000,0.000000,1.141107
124,go2_001,37180000000,1776933966729708341,1776933966748096183,1270560473968,1776933929549.708,18.388,49.806,-0.081470,0.414342,0.000000,-3.043156,0.080994,-0.009997,0.000000,0.000000,0.000000,1.105345
125,go2_001,37240000000,1776933966792537935,1776933966798216030,1270610593868,1776933929552.538,5.678,50.120,-0.093048,0.415602,0.000000,-3.009945,0.095788,-0.012489,0.000000,0.000000,0.000000,0.732328
126,go2_001,37280000000,1776933966836279277,1776933966848191520,1270660569501,1776933929556.279,11.912,49.975,-0.092904,0.414981,0.000000,-2.995663,0.086273,-0.011520,0.000000,0.000000,0.000000,0.364752
127,go2_001,37335000000,1776933966898348851,1776933966898671475,1270711049543,1776933929563.349,0.323,50.480,-0.092318,0.414240,0.000000,-2.979951,0.073501,-0.010177,0.000000,0.000000,0.000000,0.384024
128,go2_001,37380000000,1776933966939609040,1776933966948127250,1270760504946,1776933929559.609,8.518,49.456,-0.093046,0.413712,0.000000,-2.964844,0.066899,-0.009165,0.000000,0.000000,0.000000,0.319324
129,go2_001,37440000000,1776933966992568815,1776933966998304064,1270810682021,1776933929552.569,5.735,50.177,-0.103263,0.411315,0.000000,-2.971637,0.080664,-0.005125,0.000000,0.000000,0.000000,-0.095924
130,go2_001,37475000000,1776933967034062947,1776933967048162836,1270860540845,1776933929559.063,14.100,49.859,-0.114034,0.409426,0.000000,-2.970431,0.099172,-0.003084,0.000000,0.000000,0.000000,0.095712
131,go2_001,37535000000,1776933967096203113,1776933967098042989,1270910420777,1776933929561.203,1.840,49.880,-0.111893,0.410600,0.000000,-2.937573,0.080593,-0.005835,0.000000,0.000000,0.000000,0.597747
132,go2_001,37575000000,1776933967137291547,1776933967148070592,1270960448323,1776933929562.292,10.779,50.028,-0.111701,0.410326,0.000000,-2.903128,0.072357,-0.005374,0.000000,0.000000,0.000000,0.721603
133,go2_001,37615000000,1776933967178401751,1776933967198052777,1271010430280,1776933929563.402,19.651,49.982,-0.113358,0.409628,0.000000,-2.876453,0.069261,-0.004576,0.000000,0.000000,0.000000,0.799678
134,go2_001,37695000000,1776933967239933111,1776933967248043722,1271060421252,1776933929544.933,8.111,49.991,-0.129896,0.408298,0.000000,-2.786202,0.093304,-0.009572,0.000000,0.000000,0.000000,0.984795
